date,opposition,shirt,player,dob,age_on_matchday
23/05/2015,Paraguay,11,Santiago Cordero,1993-12-06,21.46
23/05/2015,Paraguay,7,Javier Ortega Desio,1990-06-14,24.94
23/05/2015,Paraguay,1,Lucas Noguera,1993-10-05,21.63
23/05/2015,Paraguay,12,Joaquin Paz,1993-01-11,22.36
23/05/2015,Paraguay,15,Roman Miralles,1983-08-01,31.81
20/06/2015,French Barbarians,2,Matias Cortese,1985-10-01,29.72
20/06/2015,French Barbarians,25,Facundo Isa,1993-09-21,21.74
20/06/2015,French Barbarians,14,Matias Orlando,1991-11-14,23.6
20/06/2015,French Barbarians,19,Bruno Postiglioni,1987-04-08,28.2
20/06/2015,French Barbarians,9,Tomas Cubelli,1989-06-12,26.02
20/06/2015,French Barbarians,13,Matias Moroni,1991-03-29,24.23
20/06/2015,French Barbarians,21,Martín Landajo,1988-06-14,27.01
20/06/2015,French Barbarians,3,Nahuel Tetaz Chaparro,1989-11-06,25.62
20/06/2015,French Barbarians,6,Tomas Lezana,1994-02-16,21.34
20/06/2015,French Barbarians,24,Joaquin Tuculet,1989-08-08,25.87
20/06/2015,French Barbarians,12,Jeronimo de la Fuente,1991-02-24,24.32
20/06/2015,French Barbarians,16,Santiago Iglesias Valdez,1993-05-22,22.08
20/06/2015,French Barbarians,20,Antonio Ahualli De Chazal,1987-09-06,27.79
20/06/2015,French Barbarians,22,Santiago Gonzalez Iglesias,1988-06-16,27.01
20/06/2015,French Barbarians,23,Lucas Gonzalez Amorosino,1985-11-02,29.63
20/06/2015,French Barbarians,4,Guido Petti Pagadizabal,1994-11-17,20.59
20/06/2015,French Barbarians,17,Matias Diaz,1993-02-16,22.34
20/06/2015,French Barbarians,26,Juan Cruz Guillemaín,1992-08-21,22.83
20/06/2015,French Barbarians,5,Matias Alemanno,1991-12-05,23.54
20/06/2015,French Barbarians,18,Julian Montoya,1993-10-29,21.64
20/06/2015,French Barbarians,11,Santiago Cordero,1993-12-06,21.54
20/06/2015,French Barbarians,7,Javier Ortega Desio,1990-06-14,25.02
20/06/2015,French Barbarians,1,Lucas Noguera,1993-10-05,21.71
20/06/2015,French Barbarians,8,Benjamin Macome,1986-01-10,29.44
20/06/2015,French Barbarians,10,Juan Pablo Socino,1988-05-30,27.06
20/06/2015,French Barbarians,15,Roman Miralles,1983-08-01,31.89
17/07/2015,New Zealand,8,Facundo Isa,1993-09-21,21.82
17/07/2015,New Zealand,13,Marcelo Bosch,1984-01-07,31.52
17/07/2015,New Zealand,1,Marcos Ayerza,1983-01-12,32.51
17/07/2015,New Zealand,3,Ramiro Herrera,1989-02-14,26.42
17/07/2015,New Zealand,7,Juan Martín Fernandez Lobbe,1981-11-19,33.66
17/07/2015,New Zealand,9,Tomas Cubelli,1989-06-12,26.09
17/07/2015,New Zealand,21,Martín Landajo,1988-06-14,27.09
17/07/2015,New Zealand,18,Nahuel Tetaz Chaparro,1989-11-06,25.69
17/07/2015,New Zealand,10,Nicolas Sanchez,1988-10-26,26.72
17/07/2015,New Zealand,15,Joaquin Tuculet,1989-08-08,25.94
17/07/2015,New Zealand,12,Jeronimo de la Fuente,1991-02-24,24.39
17/07/2015,New Zealand,5,Manuel Carizza,1984-08-23,30.9
17/07/2015,New Zealand,22,Santiago Gonzalez Iglesias,1988-06-16,27.08
17/07/2015,New Zealand,23,Lucas Gonzalez Amorosino,1985-11-02,29.7
17/07/2015,New Zealand,6,Juan Manuel Leguizamon,1983-06-06,32.11
17/07/2015,New Zealand,4,Guido Petti Pagadizabal,1994-11-17,20.66
17/07/2015,New Zealand,16,Julian Montoya,1993-10-29,21.71
17/07/2015,New Zealand,11,Santiago Cordero,1993-12-06,21.61
17/07/2015,New Zealand,20,Javier Ortega Desio,1990-06-14,25.09
17/07/2015,New Zealand,17,Lucas Noguera,1993-10-05,21.78
17/07/2015,New Zealand,19,Benjamin Macome,1986-01-10,29.51
17/07/2015,New Zealand,14,Horacio Agulla,1984-10-22,30.73
17/07/2015,New Zealand,2,Agustín Creevy,1985-03-15,30.34
25/07/2015,Australia,4,Manuel Carizza,1984-08-23,30.92
25/07/2015,Australia,22,Santiago Gonzalez Iglesias,1988-06-16,27.11
25/07/2015,Australia,14,Gonzalo Camacho,1984-08-28,30.91
25/07/2015,Australia,23,Lucas Gonzalez Amorosino,1985-11-02,29.73
25/07/2015,Australia,18,Matias Diaz,1993-02-16,22.43
25/07/2015,Australia,19,Matias Alemanno,1991-12-05,23.64
25/07/2015,Australia,15,Santiago Cordero,1993-12-06,21.63
25/07/2015,Australia,6,Javier Ortega Desio,1990-06-14,25.11
25/07/2015,Australia,12,Juan Pablo Socino,1988-05-30,27.15
25/07/2015,Australia,2,Agustín Creevy,1985-03-15,30.36
25/07/2015,Australia,8,Facundo Isa,1993-09-21,21.84
25/07/2015,Australia,1,Marcos Ayerza,1983-01-12,32.53
25/07/2015,Australia,3,Ramiro Herrera,1989-02-14,26.44
25/07/2015,Australia,7,Juan Martín Fernandez Lobbe,1981-11-19,33.68
25/07/2015,Australia,21,Tomas Cubelli,1989-06-12,26.12
25/07/2015,Australia,11,Juan Imhoff,1988-05-11,27.2
25/07/2015,Australia,13,Matias Moroni,1991-03-29,24.32
25/07/2015,Australia,9,Martín Landajo,1988-06-14,27.11
25/07/2015,Australia,17,Nahuel Tetaz Chaparro,1989-11-06,25.71
25/07/2015,Australia,10,Nicolas Sanchez,1988-10-26,26.74
25/07/2015,Australia,16,Santiago Iglesias Valdez,1993-05-22,22.17
25/07/2015,Australia,5,Tomas Lavanini,1993-01-22,22.5
25/07/2015,Australia,20,Leonardo Senatore,1984-05-13,31.2
08/08/2015,South Africa,13,Marcelo Bosch,1984-01-07,31.58
08/08/2015,South Africa,1,Marcos Ayerza,1983-01-12,32.57
08/08/2015,South Africa,9,Tomas Cubelli,1989-06-12,26.16
08/08/2015,South Africa,11,Juan Imhoff,1988-05-11,27.24
08/08/2015,South Africa,21,Martín Landajo,1988-06-14,27.15
08/08/2015,South Africa,3,Nahuel Tetaz Chaparro,1989-11-06,25.75
08/08/2015,South Africa,20,Tomas Lezana,1994-02-16,21.47
08/08/2015,South Africa,15,Joaquin Tuculet,1989-08-08,26.0
08/08/2015,South Africa,6,Pablo Matera,1993-07-18,22.06
08/08/2015,South Africa,10,Juan Martín Hernández,1982-08-07,33.0
08/08/2015,South Africa,12,Jeronimo de la Fuente,1991-02-24,24.45
08/08/2015,South Africa,5,Tomas Lavanini,1993-01-22,22.54
08/08/2015,South Africa,8,Leonardo Senatore,1984-05-13,31.24
08/08/2015,South Africa,22,Santiago Gonzalez Iglesias,1988-06-16,27.14
08/08/2015,South Africa,23,Lucas Gonzalez Amorosino,1985-11-02,29.76
08/08/2015,South Africa,7,Juan Manuel Leguizamon,1983-06-06,32.17
08/08/2015,South Africa,4,Guido Petti Pagadizabal,1994-11-17,20.72
08/08/2015,South Africa,18,Matias Diaz,1993-02-16,22.47
08/08/2015,South Africa,19,Matias Alemanno,1991-12-05,23.67
08/08/2015,South Africa,16,Julian Montoya,1993-10-29,21.77
08/08/2015,South Africa,17,Lucas Noguera,1993-10-05,21.84
08/08/2015,South Africa,14,Horacio Agulla,1984-10-22,30.79
08/08/2015,South Africa,2,Agustín Creevy,1985-03-15,30.4
15/08/2015,South Africa,7,Juan Martín Fernandez Lobbe,1981-11-19,33.74
15/08/2015,South Africa,21,Tomas Cubelli,1989-06-12,26.17
15/08/2015,South Africa,11,Juan Imhoff,1988-05-11,27.26
15/08/2015,South Africa,13,Matias Moroni,1991-03-29,24.38
15/08/2015,South Africa,9,Martín Landajo,1988-06-14,27.17
15/08/2015,South Africa,3,Nahuel Tetaz Chaparro,1989-11-06,25.77
15/08/2015,South Africa,10,Nicolas Sanchez,1988-10-26,26.8
15/08/2015,South Africa,6,Tomas Lezana,1994-02-16,21.49
15/08/2015,South Africa,15,Joaquin Tuculet,1989-08-08,26.02
15/08/2015,South Africa,20,Pablo Matera,1993-07-18,22.08
15/08/2015,South Africa,17,Santiago Garcia Botta,1992-06-19,23.15
15/08/2015,South Africa,5,Tomas Lavanini,1993-01-22,22.56
15/08/2015,South Africa,22,Santiago Gonzalez Iglesias,1988-06-16,27.16
15/08/2015,South Africa,23,Lucas Gonzalez Amorosino,1985-11-02,29.78
15/08/2015,South Africa,8,Juan Manuel Leguizamon,1983-06-06,32.19
15/08/2015,South Africa,18,Juan Pablo Orlandi,1983-06-20,32.15
15/08/2015,South Africa,19,Matias Alemanno,1991-12-05,23.69
15/08/2015,South Africa,16,Julian Montoya,1993-10-29,21.79
15/08/2015,South Africa,14,Santiago Cordero,1993-12-06,21.69
15/08/2015,South Africa,1,Lucas Noguera,1993-10-05,21.86
15/08/2015,South Africa,4,Benjamin Macome,1986-01-10,29.59
15/08/2015,South Africa,12,Juan Pablo Socino,1988-05-30,27.21
15/08/2015,South Africa,2,Agustín Creevy,1985-03-15,30.42
20/09/2015,New Zealand,13,Marcelo Bosch,1984-01-07,31.7
20/09/2015,New Zealand,1,Marcos Ayerza,1983-01-12,32.69
20/09/2015,New Zealand,18,Ramiro Herrera,1989-02-14,26.6
20/09/2015,New Zealand,7,Juan Martín Fernandez Lobbe,1981-11-19,33.84
20/09/2015,New Zealand,9,Tomas Cubelli,1989-06-12,26.27
20/09/2015,New Zealand,11,Juan Imhoff,1988-05-11,27.36
20/09/2015,New Zealand,19,Mariano Galarza,1986-11-12,28.85
20/09/2015,New Zealand,21,Martín Landajo,1988-06-14,27.27
20/09/2015,New Zealand,3,Nahuel Tetaz Chaparro,1989-11-06,25.87
20/09/2015,New Zealand,10,Nicolas Sanchez,1988-10-26,26.9
20/09/2015,New Zealand,15,Joaquin Tuculet,1989-08-08,26.12
20/09/2015,New Zealand,6,Pablo Matera,1993-07-18,22.17
20/09/2015,New Zealand,12,Juan Martín Hernández,1982-08-07,33.12
20/09/2015,New Zealand,22,Jeronimo de la Fuente,1991-02-24,24.57
20/09/2015,New Zealand,5,Tomas Lavanini,1993-01-22,22.66
20/09/2015,New Zealand,8,Leonardo Senatore,1984-05-13,31.35
20/09/2015,New Zealand,23,Lucas Gonzalez Amorosino,1985-11-02,29.88
20/09/2015,New Zealand,20,Juan Manuel Leguizamon,1983-06-06,32.29
20/09/2015,New Zealand,4,Guido Petti Pagadizabal,1994-11-17,20.84
20/09/2015,New Zealand,16,Julian Montoya,1993-10-29,21.89
20/09/2015,New Zealand,14,Santiago Cordero,1993-12-06,21.79
20/09/2015,New Zealand,17,Lucas Noguera,1993-10-05,21.96
20/09/2015,New Zealand,2,Agustín Creevy,1985-03-15,30.52
25/09/2015,Georgia,8,Facundo Isa,1993-09-21,22.01
25/09/2015,Georgia,13,Marcelo Bosch,1984-01-07,31.72
25/09/2015,Georgia,1,Marcos Ayerza,1983-01-12,32.7
25/09/2015,Georgia,18,Ramiro Herrera,1989-02-14,26.61
25/09/2015,Georgia,7,Juan Martín Fernandez Lobbe,1981-11-19,33.85
25/09/2015,Georgia,9,Tomas Cubelli,1989-06-12,26.29
25/09/2015,Georgia,11,Juan Imhoff,1988-05-11,27.37
25/09/2015,Georgia,21,Martín Landajo,1988-06-14,27.28
25/09/2015,Georgia,3,Nahuel Tetaz Chaparro,1989-11-06,25.88
25/09/2015,Georgia,10,Nicolas Sanchez,1988-10-26,26.91
25/09/2015,Georgia,15,Joaquin Tuculet,1989-08-08,26.13
25/09/2015,Georgia,20,Pablo Matera,1993-07-18,22.19
25/09/2015,Georgia,12,Juan Martín Hernández,1982-08-07,33.13
25/09/2015,Georgia,22,Jeronimo de la Fuente,1991-02-24,24.58
25/09/2015,Georgia,5,Tomas Lavanini,1993-01-22,22.67
25/09/2015,Georgia,23,Lucas Gonzalez Amorosino,1985-11-02,29.9
25/09/2015,Georgia,6,Juan Manuel Leguizamon,1983-06-06,32.3
25/09/2015,Georgia,4,Matias Alemanno,1991-12-05,23.81
25/09/2015,Georgia,16,Julian Montoya,1993-10-29,21.91
25/09/2015,Georgia,14,Santiago Cordero,1993-12-06,21.8
25/09/2015,Georgia,19,Javier Ortega Desio,1990-06-14,25.28
25/09/2015,Georgia,17,Lucas Noguera,1993-10-05,21.97
25/09/2015,Georgia,2,Agustín Creevy,1985-03-15,30.53
04/10/2015,Tonga,20,Facundo Isa,1993-09-21,22.03
04/10/2015,Tonga,1,Marcos Ayerza,1983-01-12,32.73
04/10/2015,Tonga,3,Ramiro Herrera,1989-02-14,26.63
04/10/2015,Tonga,7,Juan Martín Fernandez Lobbe,1981-11-19,33.87
04/10/2015,Tonga,21,Tomas Cubelli,1989-06-12,26.31
04/10/2015,Tonga,11,Juan Imhoff,1988-05-11,27.4
04/10/2015,Tonga,13,Matias Moroni,1991-03-29,24.52
04/10/2015,Tonga,9,Martín Landajo,1988-06-14,27.31
04/10/2015,Tonga,10,Nicolas Sanchez,1988-10-26,26.94
04/10/2015,Tonga,15,Joaquin Tuculet,1989-08-08,26.16
04/10/2015,Tonga,6,Pablo Matera,1993-07-18,22.21
04/10/2015,Tonga,12,Jeronimo de la Fuente,1991-02-24,24.61
04/10/2015,Tonga,5,Tomas Lavanini,1993-01-22,22.7
04/10/2015,Tonga,8,Leonardo Senatore,1984-05-13,31.39
04/10/2015,Tonga,22,Santiago Gonzalez Iglesias,1988-06-16,27.3
04/10/2015,Tonga,4,Guido Petti Pagadizabal,1994-11-17,20.88
04/10/2015,Tonga,18,Juan Pablo Orlandi,1983-06-20,32.29
04/10/2015,Tonga,19,Matias Alemanno,1991-12-05,23.83
04/10/2015,Tonga,16,Julian Montoya,1993-10-29,21.93
04/10/2015,Tonga,14,Santiago Cordero,1993-12-06,21.83
04/10/2015,Tonga,17,Lucas Noguera,1993-10-05,22.0
04/10/2015,Tonga,23,Horacio Agulla,1984-10-22,30.95
04/10/2015,Tonga,2,Agustín Creevy,1985-03-15,30.56
11/10/2015,Namibia,8,Facundo Isa,1993-09-21,22.05
11/10/2015,Namibia,22,Marcelo Bosch,1984-01-07,31.76
11/10/2015,Namibia,17,Marcos Ayerza,1983-01-12,32.75
11/10/2015,Namibia,18,Ramiro Herrera,1989-02-14,26.65
11/10/2015,Namibia,20,Juan Martín Fernandez Lobbe,1981-11-19,33.89
11/10/2015,Namibia,21,Tomas Cubelli,1989-06-12,26.33
11/10/2015,Namibia,23,Juan Imhoff,1988-05-11,27.42
11/10/2015,Namibia,14,Matias Moroni,1991-03-29,24.54
11/10/2015,Namibia,9,Martín Landajo,1988-06-14,27.32
11/10/2015,Namibia,6,Pablo Matera,1993-07-18,22.23
11/10/2015,Namibia,10,Juan Martín Hernández,1982-08-07,33.18
11/10/2015,Namibia,19,Leonardo Senatore,1984-05-13,31.41
11/10/2015,Namibia,13,Santiago Gonzalez Iglesias,1988-06-16,27.32
11/10/2015,Namibia,15,Lucas Gonzalez Amorosino,1985-11-02,29.94
11/10/2015,Namibia,4,Guido Petti Pagadizabal,1994-11-17,20.9
11/10/2015,Namibia,3,Juan Pablo Orlandi,1983-06-20,32.31
11/10/2015,Namibia,5,Matias Alemanno,1991-12-05,23.85
11/10/2015,Namibia,2,Julian Montoya,1993-10-29,21.95
11/10/2015,Namibia,7,Javier Ortega Desio,1990-06-14,25.33
11/10/2015,Namibia,1,Lucas Noguera,1993-10-05,22.02
11/10/2015,Namibia,11,Horacio Agulla,1984-10-22,30.97
11/10/2015,Namibia,12,Juan Pablo Socino,1988-05-30,27.37
11/10/2015,Namibia,16,Agustín Creevy,1985-03-15,30.57
18/10/2015,Ireland,20,Facundo Isa,1993-09-21,22.07
18/10/2015,Ireland,1,Marcos Ayerza,1983-01-12,32.76
18/10/2015,Ireland,3,Ramiro Herrera,1989-02-14,26.67
18/10/2015,Ireland,7,Juan Martín Fernandez Lobbe,1981-11-19,33.91
18/10/2015,Ireland,21,Tomas Cubelli,1989-06-12,26.35
18/10/2015,Ireland,11,Juan Imhoff,1988-05-11,27.44
18/10/2015,Ireland,13,Matias Moroni,1991-03-29,24.56
18/10/2015,Ireland,9,Martín Landajo,1988-06-14,27.34
18/10/2015,Ireland,10,Nicolas Sanchez,1988-10-26,26.98
18/10/2015,Ireland,15,Joaquin Tuculet,1989-08-08,26.19
18/10/2015,Ireland,6,Pablo Matera,1993-07-18,22.25
18/10/2015,Ireland,12,Juan Martín Hernández,1982-08-07,33.2
18/10/2015,Ireland,22,Jeronimo de la Fuente,1991-02-24,24.65
18/10/2015,Ireland,5,Tomas Lavanini,1993-01-22,22.74
18/10/2015,Ireland,8,Leonardo Senatore,1984-05-13,31.43
18/10/2015,Ireland,23,Lucas Gonzalez Amorosino,1985-11-02,29.96
18/10/2015,Ireland,4,Guido Petti Pagadizabal,1994-11-17,20.92
18/10/2015,Ireland,18,Juan Pablo Orlandi,1983-06-20,32.33
18/10/2015,Ireland,19,Matias Alemanno,1991-12-05,23.87
18/10/2015,Ireland,16,Julian Montoya,1993-10-29,21.97
18/10/2015,Ireland,14,Santiago Cordero,1993-12-06,21.86
18/10/2015,Ireland,17,Lucas Noguera,1993-10-05,22.03
18/10/2015,Ireland,2,Agustín Creevy,1985-03-15,30.59
25/10/2015,Australia,18,Juan Figallo,1988-03-25,27.58
25/10/2015,Australia,20,Facundo Isa,1993-09-21,22.09
25/10/2015,Australia,13,Marcelo Bosch,1984-01-07,31.8
25/10/2015,Australia,1,Marcos Ayerza,1983-01-12,32.78
25/10/2015,Australia,3,Ramiro Herrera,1989-02-14,26.69
25/10/2015,Australia,7,Juan Martín Fernandez Lobbe,1981-11-19,33.93
25/10/2015,Australia,21,Tomas Cubelli,1989-06-12,26.37
25/10/2015,Australia,11,Juan Imhoff,1988-05-11,27.46
25/10/2015,Australia,9,Martín Landajo,1988-06-14,27.36
25/10/2015,Australia,10,Nicolas Sanchez,1988-10-26,27.0
25/10/2015,Australia,15,Joaquin Tuculet,1989-08-08,26.21
25/10/2015,Australia,6,Pablo Matera,1993-07-18,22.27
25/10/2015,Australia,12,Juan Martín Hernández,1982-08-07,33.22
25/10/2015,Australia,22,Jeronimo de la Fuente,1991-02-24,24.67
25/10/2015,Australia,5,Tomas Lavanini,1993-01-22,22.75
25/10/2015,Australia,8,Leonardo Senatore,1984-05-13,31.45
25/10/2015,Australia,23,Lucas Gonzalez Amorosino,1985-11-02,29.98
25/10/2015,Australia,4,Guido Petti Pagadizabal,1994-11-17,20.94
25/10/2015,Australia,19,Matias Alemanno,1991-12-05,23.89
25/10/2015,Australia,16,Julian Montoya,1993-10-29,21.99
25/10/2015,Australia,14,Santiago Cordero,1993-12-06,21.88
25/10/2015,Australia,17,Lucas Noguera,1993-10-05,22.05
25/10/2015,Australia,2,Agustín Creevy,1985-03-15,30.61
30/10/2015,South Africa,1,Juan Figallo,1988-03-25,27.6
30/10/2015,South Africa,20,Facundo Isa,1993-09-21,22.11
30/10/2015,South Africa,3,Ramiro Herrera,1989-02-14,26.71
30/10/2015,South Africa,7,Juan Martín Fernandez Lobbe,1981-11-19,33.94
30/10/2015,South Africa,9,Tomas Cubelli,1989-06-12,26.38
30/10/2015,South Africa,13,Matias Moroni,1991-03-29,24.59
30/10/2015,South Africa,21,Martín Landajo,1988-06-14,27.38
30/10/2015,South Africa,10,Nicolas Sanchez,1988-10-26,27.01
30/10/2015,South Africa,18,Santiago Garcia Botta,1992-06-19,23.36
30/10/2015,South Africa,12,Jeronimo de la Fuente,1991-02-24,24.68
30/10/2015,South Africa,5,Tomas Lavanini,1993-01-22,22.77
30/10/2015,South Africa,22,Santiago Gonzalez Iglesias,1988-06-16,27.37
30/10/2015,South Africa,15,Lucas Gonzalez Amorosino,1985-11-02,29.99
30/10/2015,South Africa,8,Juan Manuel Leguizamon,1983-06-06,32.4
30/10/2015,South Africa,19,Guido Petti Pagadizabal,1994-11-17,20.95
30/10/2015,South Africa,17,Juan Pablo Orlandi,1983-06-20,32.36
30/10/2015,South Africa,4,Matias Alemanno,1991-12-05,23.9
30/10/2015,South Africa,2,Julian Montoya,1993-10-29,22.0
30/10/2015,South Africa,14,Santiago Cordero,1993-12-06,21.9
30/10/2015,South Africa,6,Javier Ortega Desio,1990-06-14,25.38
30/10/2015,South Africa,16,Lucas Noguera,1993-10-05,22.07
30/10/2015,South Africa,11,Horacio Agulla,1984-10-22,31.02
30/10/2015,South Africa,23,Juan Pablo Socino,1988-05-30,27.42
21/11/2015,Barbarians,8,Facundo Isa,1993-09-21,22.17
21/11/2015,Barbarians,3,Ramiro Herrera,1989-02-14,26.77
21/11/2015,Barbarians,14,Matias Moroni,1991-03-29,24.65
21/11/2015,Barbarians,9,Martín Landajo,1988-06-14,27.44
21/11/2015,Barbarians,18,Nahuel Tetaz Chaparro,1989-11-06,26.04
21/11/2015,Barbarians,10,Nicolas Sanchez,1988-10-26,27.07
21/11/2015,Barbarians,21,Felipe Ezcurra,1993-04-15,22.6
21/11/2015,Barbarians,19,Tomas Lezana,1994-02-16,21.76
21/11/2015,Barbarians,23,Emiliano Boffelli,1995-01-16,20.85
21/11/2015,Barbarians,6,Pablo Matera,1993-07-18,22.34
21/11/2015,Barbarians,17,Santiago Garcia Botta,1992-06-19,23.42
21/11/2015,Barbarians,13,Jeronimo de la Fuente,1991-02-24,24.74
21/11/2015,Barbarians,16,Santiago Iglesias Valdez,1993-05-22,22.5
21/11/2015,Barbarians,20,Leonardo Senatore,1984-05-13,31.52
21/11/2015,Barbarians,12,Santiago Gonzalez Iglesias,1988-06-16,27.43
21/11/2015,Barbarians,22,Gabriel Ascarate,1987-10-20,28.09
21/11/2015,Barbarians,15,Ramiro Moyano,1990-05-28,25.48
21/11/2015,Barbarians,4,Guido Petti Pagadizabal,1994-11-17,21.01
21/11/2015,Barbarians,5,Matias Alemanno,1991-12-05,23.96
21/11/2015,Barbarians,2,Julian Montoya,1993-10-29,22.06
21/11/2015,Barbarians,11,Santiago Cordero,1993-12-06,21.96
21/11/2015,Barbarians,7,Javier Ortega Desio,1990-06-14,25.44
21/11/2015,Barbarians,1,Lucas Noguera,1993-10-05,22.13
11/06/2016,Italy,8,Facundo Isa,1993-09-21,22.72
11/06/2016,Italy,18,Enrique Pieretto Heiland,1994-12-15,21.49
11/06/2016,Italy,21,Tomas Cubelli,1989-06-12,27.0
11/06/2016,Italy,13,Matias Moroni,1991-03-29,25.21
11/06/2016,Italy,9,Martín Landajo,1988-06-14,27.99
11/06/2016,Italy,3,Nahuel Tetaz Chaparro,1989-11-06,26.6
11/06/2016,Italy,10,Nicolas Sanchez,1988-10-26,27.63
11/06/2016,Italy,7,Tomas Lezana,1994-02-16,22.32
11/06/2016,Italy,11,Manuel Montero,1991-11-20,24.56
11/06/2016,Italy,15,Joaquin Tuculet,1989-08-08,26.84
11/06/2016,Italy,6,Pablo Matera,1993-07-18,22.9
11/06/2016,Italy,12,Juan Martín Hernández,1982-08-07,33.85
11/06/2016,Italy,1,Santiago Garcia Botta,1992-06-19,23.98
11/06/2016,Italy,22,Jeronimo de la Fuente,1991-02-24,25.3
11/06/2016,Italy,20,Juan Manuel Leguizamon,1983-06-06,33.02
11/06/2016,Italy,23,Ramiro Moyano,1990-05-28,26.04
11/06/2016,Italy,4,Guido Petti Pagadizabal,1994-11-17,21.57
11/06/2016,Italy,5,Matias Alemanno,1991-12-05,24.52
11/06/2016,Italy,16,Julian Montoya,1993-10-29,22.62
11/06/2016,Italy,14,Santiago Cordero,1993-12-06,22.51
11/06/2016,Italy,19,Javier Ortega Desio,1990-06-14,25.99
11/06/2016,Italy,17,Felipe Arregui,1994-06-09,22.01
11/06/2016,Italy,2,Agustín Creevy,1985-03-15,31.24
19/06/2016,France,8,Facundo Isa,1993-09-21,22.74
19/06/2016,France,18,Enrique Pieretto Heiland,1994-12-15,21.51
19/06/2016,France,3,Ramiro Herrera,1989-02-14,27.34
19/06/2016,France,21,Tomas Cubelli,1989-06-12,27.02
19/06/2016,France,13,Matias Moroni,1991-03-29,25.23
19/06/2016,France,9,Martín Landajo,1988-06-14,28.01
19/06/2016,France,1,Nahuel Tetaz Chaparro,1989-11-06,26.62
19/06/2016,France,10,Nicolas Sanchez,1988-10-26,27.65
19/06/2016,France,7,Tomas Lezana,1994-02-16,22.34
19/06/2016,France,11,Manuel Montero,1991-11-20,24.58
19/06/2016,France,15,Joaquin Tuculet,1989-08-08,26.86
19/06/2016,France,6,Pablo Matera,1993-07-18,22.92
19/06/2016,France,12,Juan Martín Hernández,1982-08-07,33.87
19/06/2016,France,17,Santiago Garcia Botta,1992-06-19,24.0
19/06/2016,France,22,Santiago Gonzalez Iglesias,1988-06-16,28.01
19/06/2016,France,20,Juan Manuel Leguizamon,1983-06-06,33.04
19/06/2016,France,23,Ramiro Moyano,1990-05-28,26.06
19/06/2016,France,4,Guido Petti Pagadizabal,1994-11-17,21.59
