date,opposition,shirt,player,dob,age_on_matchday
01/03/2015,England,14,Tommy Bowe,1984-02-22,31.02
01/03/2015,England,11,Simon Zebo,1990-03-16,24.96
01/03/2015,England,7,Sean O'Brien,1987-02-14,28.04
01/03/2015,England,2,Rory Best,1982-08-15,32.54
01/03/2015,England,9,Conor Murray,1989-04-20,25.86
01/03/2015,England,1,Jack McGrath,1989-10-11,25.39
01/03/2015,England,10,Johnny Sexton,1985-07-11,29.64
01/03/2015,England,22,Ian Madigan,1989-03-21,25.94
01/03/2015,England,21,Eoin Reddan,1980-11-20,34.28
01/03/2015,England,5,Paul O'Connell,1979-10-20,35.36
01/03/2015,England,12,Robbie Henshaw,1993-06-12,21.72
01/03/2015,England,18,Martin Moore,1991-03-01,24.0
01/03/2015,England,13,Jared Payne,1985-10-13,29.38
01/03/2015,England,6,Peter O'Mahony,1989-09-17,25.45
14/03/2015,Wales,8,Jamie Heaslip,1983-12-15,31.24
14/03/2015,Wales,17,Cian Healy,1987-10-07,27.43
14/03/2015,Wales,20,Jordi Murphy,1991-04-22,23.89
14/03/2015,Wales,15,Rob Kearney,1986-03-26,28.97
14/03/2015,Wales,23,Felix Jones,1987-08-05,27.61
14/03/2015,Wales,4,Devin Toner,1986-06-29,28.71
14/03/2015,Wales,19,Iain Henderson,1992-02-21,23.06
14/03/2015,Wales,3,Mike Ross,1979-12-21,35.23
14/03/2015,Wales,16,Sean Cronin,1986-05-06,28.85
14/03/2015,Wales,14,Tommy Bowe,1984-02-22,31.06
14/03/2015,Wales,11,Simon Zebo,1990-03-16,24.99
14/03/2015,Wales,7,Sean O'Brien,1987-02-14,28.08
14/03/2015,Wales,2,Rory Best,1982-08-15,32.58
14/03/2015,Wales,9,Conor Murray,1989-04-20,25.9
14/03/2015,Wales,1,Jack McGrath,1989-10-11,25.42
14/03/2015,Wales,10,Johnny Sexton,1985-07-11,29.67
14/03/2015,Wales,22,Ian Madigan,1989-03-21,25.98
14/03/2015,Wales,21,Eoin Reddan,1980-11-20,34.31
14/03/2015,Wales,5,Paul O'Connell,1979-10-20,35.4
14/03/2015,Wales,12,Robbie Henshaw,1993-06-12,21.75
14/03/2015,Wales,18,Martin Moore,1991-03-01,24.04
14/03/2015,Wales,13,Jared Payne,1985-10-13,29.42
14/03/2015,Wales,6,Peter O'Mahony,1989-09-17,25.49
21/03/2015,Scotland,8,Jamie Heaslip,1983-12-15,31.26
21/03/2015,Scotland,1,Cian Healy,1987-10-07,27.45
21/03/2015,Scotland,20,Jordi Murphy,1991-04-22,23.91
21/03/2015,Scotland,15,Rob Kearney,1986-03-26,28.99
21/03/2015,Scotland,23,Felix Jones,1987-08-05,27.63
21/03/2015,Scotland,4,Devin Toner,1986-06-29,28.73
21/03/2015,Scotland,19,Iain Henderson,1992-02-21,23.08
21/03/2015,Scotland,3,Mike Ross,1979-12-21,35.25
21/03/2015,Scotland,16,Sean Cronin,1986-05-06,28.87
21/03/2015,Scotland,14,Tommy Bowe,1984-02-22,31.08
21/03/2015,Scotland,7,Sean O'Brien,1987-02-14,28.1
21/03/2015,Scotland,2,Rory Best,1982-08-15,32.6
21/03/2015,Scotland,9,Conor Murray,1989-04-20,25.92
21/03/2015,Scotland,11,Luke Fitzgerald,1987-09-13,27.52
21/03/2015,Scotland,17,Jack McGrath,1989-10-11,25.44
21/03/2015,Scotland,10,Johnny Sexton,1985-07-11,29.69
21/03/2015,Scotland,22,Ian Madigan,1989-03-21,26.0
21/03/2015,Scotland,21,Eoin Reddan,1980-11-20,34.33
21/03/2015,Scotland,5,Paul O'Connell,1979-10-20,35.42
21/03/2015,Scotland,12,Robbie Henshaw,1993-06-12,21.77
21/03/2015,Scotland,18,Martin Moore,1991-03-01,24.06
21/03/2015,Scotland,13,Jared Payne,1985-10-13,29.44
21/03/2015,Scotland,6,Peter O'Mahony,1989-09-17,25.51
08/08/2015,Wales,8,Jamie Heaslip,1983-12-15,31.65
08/08/2015,Wales,5,Donnacha Ryan,1983-12-11,31.66
08/08/2015,Wales,17,Dave Kilcoyne,1988-12-14,26.65
08/08/2015,Wales,6,Jordi Murphy,1991-04-22,24.3
08/08/2015,Wales,10,Paddy Jackson,1992-01-05,23.59
08/08/2015,Wales,15,Felix Jones,1987-08-05,28.01
08/08/2015,Wales,21,Kieran Marmion,1992-02-11,23.49
08/08/2015,Wales,11,Fergus McFadden,1986-06-17,29.14
08/08/2015,Wales,7,Tommy O'Donnell,1987-05-21,28.22
08/08/2015,Wales,13,Keith Earls,1987-10-02,27.85
08/08/2015,Wales,4,Iain Henderson,1992-02-21,23.46
08/08/2015,Wales,3,Mike Ross,1979-12-21,35.63
08/08/2015,Wales,23,Simon Zebo,1990-03-16,25.4
08/08/2015,Wales,14,Andrew Trimble,1984-10-20,30.8
08/08/2015,Wales,16,Rory Best,1982-08-15,32.98
08/08/2015,Wales,1,Jack McGrath,1989-10-11,25.82
08/08/2015,Wales,18,Michael Bent,1986-04-25,29.29
08/08/2015,Wales,22,Ian Madigan,1989-03-21,26.38
08/08/2015,Wales,12,Darren Cave,1987-04-05,28.34
08/08/2015,Wales,9,Eoin Reddan,1980-11-20,34.71
08/08/2015,Wales,20,Chris Henry,1984-10-17,30.81
08/08/2015,Wales,2,Richardt Strauss,1986-01-29,29.52
08/08/2015,Wales,19,Dan Tuohy,1985-06-18,30.14
15/08/2015,Scotland,18,Nathan White,1981-09-04,33.94
15/08/2015,Scotland,12,Gordon D'Arcy,1980-02-10,35.51
15/08/2015,Scotland,6,Jack Conan,1992-07-29,23.04
15/08/2015,Scotland,1,Dave Kilcoyne,1988-12-14,26.67
15/08/2015,Scotland,20,Jordi Murphy,1991-04-22,24.32
15/08/2015,Scotland,23,Dave Kearney,1989-06-19,26.16
15/08/2015,Scotland,22,Paddy Jackson,1992-01-05,23.61
15/08/2015,Scotland,4,Devin Toner,1986-06-29,29.13
15/08/2015,Scotland,3,Mike Ross,1979-12-21,35.65
15/08/2015,Scotland,2,Sean Cronin,1986-05-06,29.28
15/08/2015,Scotland,14,Tommy Bowe,1984-02-22,31.48
15/08/2015,Scotland,15,Simon Zebo,1990-03-16,25.42
15/08/2015,Scotland,8,Sean O'Brien,1987-02-14,28.5
15/08/2015,Scotland,11,Luke Fitzgerald,1987-09-13,27.92
15/08/2015,Scotland,9,Isaac Boss,1980-04-09,35.35
15/08/2015,Scotland,17,Michael Bent,1986-04-25,29.31
15/08/2015,Scotland,10,Ian Madigan,1989-03-21,26.4
15/08/2015,Scotland,21,Eoin Reddan,1980-11-20,34.73
15/08/2015,Scotland,19,Paul O'Connell,1979-10-20,35.82
15/08/2015,Scotland,7,Chris Henry,1984-10-17,30.83
15/08/2015,Scotland,13,Jared Payne,1985-10-13,29.84
15/08/2015,Scotland,16,Richardt Strauss,1986-01-29,29.54
15/08/2015,Scotland,5,Dan Tuohy,1985-06-18,30.16
29/08/2015,Wales,3,Nathan White,1981-09-04,33.98
29/08/2015,Wales,8,Jamie Heaslip,1983-12-15,31.7
29/08/2015,Wales,18,Tadhg Furlong,1992-11-14,22.79
29/08/2015,Wales,19,Donnacha Ryan,1983-12-11,31.72
29/08/2015,Wales,17,Dave Kilcoyne,1988-12-14,26.71
29/08/2015,Wales,7,Jordi Murphy,1991-04-22,24.35
29/08/2015,Wales,14,Dave Kearney,1989-06-19,26.19
29/08/2015,Wales,22,Paddy Jackson,1992-01-05,23.65
29/08/2015,Wales,15,Rob Kearney,1986-03-26,29.43
29/08/2015,Wales,23,Felix Jones,1987-08-05,28.07
29/08/2015,Wales,11,Keith Earls,1987-10-02,27.91
29/08/2015,Wales,4,Iain Henderson,1992-02-21,23.52
29/08/2015,Wales,16,Sean Cronin,1986-05-06,29.31
29/08/2015,Wales,20,Sean O'Brien,1987-02-14,28.54
29/08/2015,Wales,9,Conor Murray,1989-04-20,26.36
29/08/2015,Wales,13,Luke Fitzgerald,1987-09-13,27.96
29/08/2015,Wales,1,Jack McGrath,1989-10-11,25.88
29/08/2015,Wales,10,Johnny Sexton,1985-07-11,30.13
29/08/2015,Wales,21,Eoin Reddan,1980-11-20,34.77
29/08/2015,Wales,5,Paul O'Connell,1979-10-20,35.86
29/08/2015,Wales,12,Robbie Henshaw,1993-06-12,22.21
29/08/2015,Wales,2,Richardt Strauss,1986-01-29,29.58
29/08/2015,Wales,6,Peter O'Mahony,1989-09-17,25.95
05/09/2015,England,18,Nathan White,1981-09-04,34.0
05/09/2015,England,8,Jamie Heaslip,1983-12-15,31.72
05/09/2015,England,17,Tadhg Furlong,1992-11-14,22.81
05/09/2015,England,19,Donnacha Ryan,1983-12-11,31.74
05/09/2015,England,11,Dave Kearney,1989-06-19,26.21
05/09/2015,England,4,Devin Toner,1986-06-29,29.19
05/09/2015,England,3,Mike Ross,1979-12-21,35.71
05/09/2015,England,14,Tommy Bowe,1984-02-22,31.54
05/09/2015,England,15,Simon Zebo,1990-03-16,25.47
05/09/2015,England,7,Sean O'Brien,1987-02-14,28.56
05/09/2015,England,2,Rory Best,1982-08-15,33.06
05/09/2015,England,9,Conor Murray,1989-04-20,26.38
05/09/2015,England,1,Jack McGrath,1989-10-11,25.9
05/09/2015,England,10,Johnny Sexton,1985-07-11,30.15
05/09/2015,England,22,Ian Madigan,1989-03-21,26.46
05/09/2015,England,23,Darren Cave,1987-04-05,28.42
05/09/2015,England,21,Eoin Reddan,1980-11-20,34.79
05/09/2015,England,5,Paul O'Connell,1979-10-20,35.88
05/09/2015,England,12,Robbie Henshaw,1993-06-12,22.23
05/09/2015,England,20,Chris Henry,1984-10-17,30.88
05/09/2015,England,13,Jared Payne,1985-10-13,29.9
05/09/2015,England,16,Richardt Strauss,1986-01-29,29.6
05/09/2015,England,6,Peter O'Mahony,1989-09-17,25.97
19/09/2015,Canada,18,Nathan White,1981-09-04,34.04
19/09/2015,Canada,8,Jamie Heaslip,1983-12-15,31.76
19/09/2015,Canada,19,Donnacha Ryan,1983-12-11,31.77
19/09/2015,Canada,17,Cian Healy,1987-10-07,27.95
19/09/2015,Canada,14,Dave Kearney,1989-06-19,26.25
19/09/2015,Canada,15,Rob Kearney,1986-03-26,29.48
19/09/2015,Canada,11,Keith Earls,1987-10-02,27.96
19/09/2015,Canada,4,Iain Henderson,1992-02-21,23.58
19/09/2015,Canada,3,Mike Ross,1979-12-21,35.75
19/09/2015,Canada,16,Sean Cronin,1986-05-06,29.37
19/09/2015,Canada,23,Simon Zebo,1990-03-16,25.51
19/09/2015,Canada,7,Sean O'Brien,1987-02-14,28.59
19/09/2015,Canada,2,Rory Best,1982-08-15,33.1
19/09/2015,Canada,9,Conor Murray,1989-04-20,26.42
19/09/2015,Canada,12,Luke Fitzgerald,1987-09-13,28.02
19/09/2015,Canada,1,Jack McGrath,1989-10-11,25.94
19/09/2015,Canada,10,Johnny Sexton,1985-07-11,30.19
19/09/2015,Canada,22,Ian Madigan,1989-03-21,26.5
19/09/2015,Canada,21,Eoin Reddan,1980-11-20,34.83
19/09/2015,Canada,5,Paul O'Connell,1979-10-20,35.92
19/09/2015,Canada,20,Chris Henry,1984-10-17,30.92
19/09/2015,Canada,13,Jared Payne,1985-10-13,29.93
19/09/2015,Canada,6,Peter O'Mahony,1989-09-17,26.0
27/09/2015,Romania,3,Nathan White,1981-09-04,34.06
27/09/2015,Romania,8,Jamie Heaslip,1983-12-15,31.78
27/09/2015,Romania,18,Tadhg Furlong,1992-11-14,22.87
27/09/2015,Romania,4,Donnacha Ryan,1983-12-11,31.8
27/09/2015,Romania,1,Cian Healy,1987-10-07,27.97
27/09/2015,Romania,6,Jordi Murphy,1991-04-22,24.43
27/09/2015,Romania,22,Paddy Jackson,1992-01-05,23.73
27/09/2015,Romania,23,Rob Kearney,1986-03-26,29.51
27/09/2015,Romania,11,Keith Earls,1987-10-02,27.99
27/09/2015,Romania,5,Devin Toner,1986-06-29,29.25
27/09/2015,Romania,16,Sean Cronin,1986-05-06,29.39
27/09/2015,Romania,14,Tommy Bowe,1984-02-22,31.6
27/09/2015,Romania,15,Simon Zebo,1990-03-16,25.53
27/09/2015,Romania,20,Sean O'Brien,1987-02-14,28.62
27/09/2015,Romania,21,Conor Murray,1989-04-20,26.44
27/09/2015,Romania,17,Jack McGrath,1989-10-11,25.96
27/09/2015,Romania,10,Ian Madigan,1989-03-21,26.52
27/09/2015,Romania,12,Darren Cave,1987-04-05,28.48
27/09/2015,Romania,9,Eoin Reddan,1980-11-20,34.85
27/09/2015,Romania,19,Paul O'Connell,1979-10-20,35.94
27/09/2015,Romania,7,Chris Henry,1984-10-17,30.94
27/09/2015,Romania,13,Jared Payne,1985-10-13,29.96
27/09/2015,Romania,2,Richardt Strauss,1986-01-29,29.66
04/10/2015,Italy,18,Nathan White,1981-09-04,34.08
04/10/2015,Italy,8,Jamie Heaslip,1983-12-15,31.8
04/10/2015,Italy,17,Cian Healy,1987-10-07,27.99
04/10/2015,Italy,11,Dave Kearney,1989-06-19,26.29
04/10/2015,Italy,13,Keith Earls,1987-10-02,28.01
04/10/2015,Italy,19,Devin Toner,1986-06-29,29.27
04/10/2015,Italy,4,Iain Henderson,1992-02-21,23.62
04/10/2015,Italy,3,Mike Ross,1979-12-21,35.79
04/10/2015,Italy,16,Sean Cronin,1986-05-06,29.41
04/10/2015,Italy,14,Tommy Bowe,1984-02-22,31.61
04/10/2015,Italy,15,Simon Zebo,1990-03-16,25.55
04/10/2015,Italy,7,Sean O'Brien,1987-02-14,28.64
04/10/2015,Italy,2,Rory Best,1982-08-15,33.14
04/10/2015,Italy,9,Conor Murray,1989-04-20,26.46
04/10/2015,Italy,23,Luke Fitzgerald,1987-09-13,28.06
04/10/2015,Italy,1,Jack McGrath,1989-10-11,25.98
04/10/2015,Italy,10,Johnny Sexton,1985-07-11,30.23
04/10/2015,Italy,22,Ian Madigan,1989-03-21,26.54
04/10/2015,Italy,21,Eoin Reddan,1980-11-20,34.87
04/10/2015,Italy,5,Paul O'Connell,1979-10-20,35.96
04/10/2015,Italy,12,Robbie Henshaw,1993-06-12,22.31
04/10/2015,Italy,20,Chris Henry,1984-10-17,30.96
04/10/2015,Italy,6,Peter O'Mahony,1989-09-17,26.05
11/10/2015,France,18,Nathan White,1981-09-04,34.1
11/10/2015,France,8,Jamie Heaslip,1983-12-15,31.82
11/10/2015,France,1,Cian Healy,1987-10-07,28.01
11/10/2015,France,11,Dave Kearney,1989-06-19,26.31
11/10/2015,France,15,Rob Kearney,1986-03-26,29.54
11/10/2015,France,13,Keith Earls,1987-10-02,28.03
11/10/2015,France,4,Devin Toner,1986-06-29,29.28
11/10/2015,France,19,Iain Henderson,1992-02-21,23.64
11/10/2015,France,3,Mike Ross,1979-12-21,35.81
11/10/2015,France,14,Tommy Bowe,1984-02-22,31.63
11/10/2015,France,7,Sean O'Brien,1987-02-14,28.65
11/10/2015,France,2,Rory Best,1982-08-15,33.16
11/10/2015,France,9,Conor Murray,1989-04-20,26.48
11/10/2015,France,23,Luke Fitzgerald,1987-09-13,28.08
11/10/2015,France,17,Jack McGrath,1989-10-11,26.0
11/10/2015,France,10,Johnny Sexton,1985-07-11,30.25
11/10/2015,France,22,Ian Madigan,1989-03-21,26.56
11/10/2015,France,21,Eoin Reddan,1980-11-20,34.89
11/10/2015,France,5,Paul O'Connell,1979-10-20,35.98
11/10/2015,France,12,Robbie Henshaw,1993-06-12,22.33
11/10/2015,France,20,Chris Henry,1984-10-17,30.98
11/10/2015,France,16,Richardt Strauss,1986-01-29,29.7
11/10/2015,France,6,Peter O'Mahony,1989-09-17,26.06
18/10/2015,Argentina,18,Nathan White,1981-09-04,34.12
18/10/2015,Argentina,8,Jamie Heaslip,1983-12-15,31.84
18/10/2015,Argentina,19,Donnacha Ryan,1983-12-11,31.85
18/10/2015,Argentina,1,Cian Healy,1987-10-07,28.03
18/10/2015,Argentina,6,Jordi Murphy,1991-04-22,24.49
18/10/2015,Argentina,11,Dave Kearney,1989-06-19,26.33
18/10/2015,Argentina,22,Paddy Jackson,1992-01-05,23.78
18/10/2015,Argentina,15,Rob Kearney,1986-03-26,29.56
18/10/2015,Argentina,13,Keith Earls,1987-10-02,28.04
18/10/2015,Argentina,5,Devin Toner,1986-06-29,29.3
18/10/2015,Argentina,20,Rhys Ruddock,1990-11-13,24.93
18/10/2015,Argentina,4,Iain Henderson,1992-02-21,23.66
18/10/2015,Argentina,3,Mike Ross,1979-12-21,35.83
18/10/2015,Argentina,14,Tommy Bowe,1984-02-22,31.65
18/10/2015,Argentina,2,Rory Best,1982-08-15,33.18
18/10/2015,Argentina,9,Conor Murray,1989-04-20,26.49
18/10/2015,Argentina,23,Luke Fitzgerald,1987-09-13,28.1
18/10/2015,Argentina,17,Jack McGrath,1989-10-11,26.02
18/10/2015,Argentina,10,Ian Madigan,1989-03-21,26.58
18/10/2015,Argentina,21,Eoin Reddan,1980-11-20,34.91
18/10/2015,Argentina,12,Robbie Henshaw,1993-06-12,22.35
18/10/2015,Argentina,7,Chris Henry,1984-10-17,31.0
18/10/2015,Argentina,16,Richardt Strauss,1986-01-29,29.72
07/02/2016,Wales,17,James Cronin,1990-11-23,25.21
07/02/2016,Wales,3,Nathan White,1981-09-04,34.43
07/02/2016,Wales,8,Jamie Heaslip,1983-12-15,32.15
07/02/2016,Wales,18,Tadhg Furlong,1992-11-14,23.23
07/02/2016,Wales,19,Donnacha Ryan,1983-12-11,32.16
07/02/2016,Wales,23,Dave Kearney,1989-06-19,26.64
07/02/2016,Wales,6,CJ Stander,1990-04-05,25.84
07/02/2016,Wales,21,Kieran Marmion,1992-02-11,23.99
07/02/2016,Wales,7,Tommy O'Donnell,1987-05-21,28.72
07/02/2016,Wales,11,Keith Earls,1987-10-02,28.35
07/02/2016,Wales,5,Devin Toner,1986-06-29,29.61
07/02/2016,Wales,20,Rhys Ruddock,1990-11-13,25.24
07/02/2016,Wales,16,Sean Cronin,1986-05-06,29.76
07/02/2016,Wales,15,Simon Zebo,1990-03-16,25.9
07/02/2016,Wales,14,Andrew Trimble,1984-10-20,31.3
07/02/2016,Wales,2,Rory Best,1982-08-15,33.48
07/02/2016,Wales,9,Conor Murray,1989-04-20,26.8
07/02/2016,Wales,1,Jack McGrath,1989-10-11,26.32
07/02/2016,Wales,10,Johnny Sexton,1985-07-11,30.58
07/02/2016,Wales,4,Mike McCarthy,1981-11-27,34.2
07/02/2016,Wales,22,Ian Madigan,1989-03-21,26.88
07/02/2016,Wales,12,Robbie Henshaw,1993-06-12,22.66
07/02/2016,Wales,13,Jared Payne,1985-10-13,30.32
13/02/2016,France,17,James Cronin,1990-11-23,25.22
13/02/2016,France,3,Nathan White,1981-09-04,34.44
13/02/2016,France,8,Jamie Heaslip,1983-12-15,32.16
13/02/2016,France,18,Tadhg Furlong,1992-11-14,23.25
13/02/2016,France,19,Donnacha Ryan,1983-12-11,32.18
13/02/2016,France,11,Dave Kearney,1989-06-19,26.65
13/02/2016,France,15,Rob Kearney,1986-03-26,29.89
13/02/2016,France,6,CJ Stander,1990-04-05,25.86
13/02/2016,France,23,Fergus McFadden,1986-06-17,29.66
13/02/2016,France,20,Tommy O'Donnell,1987-05-21,28.73
13/02/2016,France,4,Devin Toner,1986-06-29,29.63
13/02/2016,France,7,Sean O'Brien,1987-02-14,29.0
13/02/2016,France,14,Andrew Trimble,1984-10-20,31.32
13/02/2016,France,2,Rory Best,1982-08-15,33.5
13/02/2016,France,9,Conor Murray,1989-04-20,26.82
13/02/2016,France,1,Jack McGrath,1989-10-11,26.34
13/02/2016,France,10,Johnny Sexton,1985-07-11,30.59
13/02/2016,France,5,Mike McCarthy,1981-11-27,34.21
13/02/2016,France,22,Ian Madigan,1989-03-21,26.9
13/02/2016,France,21,Eoin Reddan,1980-11-20,35.23
13/02/2016,France,12,Robbie Henshaw,1993-06-12,22.67
13/02/2016,France,13,Jared Payne,1985-10-13,30.34
13/02/2016,France,16,Richardt Strauss,1986-01-29,30.04
27/02/2016,England,18,Nathan White,1981-09-04,34.48
27/02/2016,England,8,Jamie Heaslip,1983-12-15,32.2
27/02/2016,England,4,Donnacha Ryan,1983-12-11,32.21
27/02/2016,England,17,Cian Healy,1987-10-07,28.39
27/02/2016,England,15,Rob Kearney,1986-03-26,29.93
27/02/2016,England,6,CJ Stander,1990-04-05,25.9
27/02/2016,England,11,Keith Earls,1987-10-02,28.41
27/02/2016,England,5,Devin Toner,1986-06-29,29.67
27/02/2016,England,20,Rhys Ruddock,1990-11-13,25.29
27/02/2016,England,19,Ultan Dillane,1993-11-09,22.3
27/02/2016,England,3,Mike Ross,1979-12-21,36.19
27/02/2016,England,7,Josh van der Flier,1993-04-25,22.84
27/02/2016,England,23,Simon Zebo,1990-03-16,25.95
27/02/2016,England,14,Andrew Trimble,1984-10-20,31.35
27/02/2016,England,2,Rory Best,1982-08-15,33.54
27/02/2016,England,9,Conor Murray,1989-04-20,26.86
27/02/2016,England,12,Stuart McCloskey,1992-08-06,23.56
27/02/2016,England,1,Jack McGrath,1989-10-11,26.38
27/02/2016,England,10,Johnny Sexton,1985-07-11,30.63
27/02/2016,England,22,Ian Madigan,1989-03-21,26.94
27/02/2016,England,21,Eoin Reddan,1980-11-20,35.27
27/02/2016,England,13,Robbie Henshaw,1993-06-12,22.71
27/02/2016,England,16,Richardt Strauss,1986-01-29,30.08
12/03/2016,Italy,18,Nathan White,1981-09-04,34.52
12/03/2016,Italy,8,Jamie Heaslip,1983-12-15,32.24
12/03/2016,Italy,4,Donnacha Ryan,1983-12-11,32.25
12/03/2016,Italy,6,CJ Stander,1990-04-05,25.94
12/03/2016,Italy,21,Kieran Marmion,1992-02-11,24.08
12/03/2016,Italy,23,Fergus McFadden,1986-06-17,29.74
12/03/2016,Italy,11,Keith Earls,1987-10-02,28.44
12/03/2016,Italy,5,Devin Toner,1986-06-29,29.7
12/03/2016,Italy,20,Rhys Ruddock,1990-11-13,25.33
12/03/2016,Italy,19,Ultan Dillane,1993-11-09,22.34
12/03/2016,Italy,3,Mike Ross,1979-12-21,36.23
12/03/2016,Italy,16,Sean Cronin,1986-05-06,29.85
12/03/2016,Italy,7,Josh van der Flier,1993-04-25,22.88
12/03/2016,Italy,15,Simon Zebo,1990-03-16,25.99
12/03/2016,Italy,14,Andrew Trimble,1984-10-20,31.39
12/03/2016,Italy,2,Rory Best,1982-08-15,33.57
12/03/2016,Italy,9,Conor Murray,1989-04-20,26.89
12/03/2016,Italy,1,Jack McGrath,1989-10-11,26.42
12/03/2016,Italy,10,Johnny Sexton,1985-07-11,30.67
12/03/2016,Italy,22,Ian Madigan,1989-03-21,26.98
12/03/2016,Italy,12,Robbie Henshaw,1993-06-12,22.75
12/03/2016,Italy,13,Jared Payne,1985-10-13,30.41
12/03/2016,Italy,17,Finlay Bealham,1991-10-09,24.42
19/03/2016,Scotland,18,Nathan White,1981-09-04,34.54
19/03/2016,Scotland,8,Jamie Heaslip,1983-12-15,32.26
19/03/2016,Scotland,4,Donnacha Ryan,1983-12-11,32.27
19/03/2016,Scotland,17,Cian Healy,1987-10-07,28.45
19/03/2016,Scotland,6,CJ Stander,1990-04-05,25.96
19/03/2016,Scotland,23,Fergus McFadden,1986-06-17,29.76
19/03/2016,Scotland,7,Tommy O'Donnell,1987-05-21,28.83
19/03/2016,Scotland,11,Keith Earls,1987-10-02,28.46
19/03/2016,Scotland,5,Devin Toner,1986-06-29,29.72
19/03/2016,Scotland,20,Rhys Ruddock,1990-11-13,25.35
19/03/2016,Scotland,19,Ultan Dillane,1993-11-09,22.36
19/03/2016,Scotland,3,Mike Ross,1979-12-21,36.24
19/03/2016,Scotland,15,Simon Zebo,1990-03-16,26.01
19/03/2016,Scotland,14,Andrew Trimble,1984-10-20,31.41
19/03/2016,Scotland,2,Rory Best,1982-08-15,33.59
19/03/2016,Scotland,9,Conor Murray,1989-04-20,26.91
19/03/2016,Scotland,1,Jack McGrath,1989-10-11,26.44
19/03/2016,Scotland,10,Johnny Sexton,1985-07-11,30.69
19/03/2016,Scotland,22,Ian Madigan,1989-03-21,27.0
19/03/2016,Scotland,21,Eoin Reddan,1980-11-20,35.33
19/03/2016,Scotland,12,Robbie Henshaw,1993-06-12,22.77
19/03/2016,Scotland,13,Jared Payne,1985-10-13,30.43
19/03/2016,Scotland,16,Richardt Strauss,1986-01-29,30.14
11/06/2016,South Africa,8,Jamie Heaslip,1983-12-15,32.49
