date,opposition,shirt,player,dob,age_on_matchday
21/03/2015,Wales,5,Josh Furno,1989-10-21,25.41
21/03/2015,Wales,11,Giovanbattista Venditti,1990-03-27,24.98
21/03/2015,Wales,12,Andrea Masi,1981-03-30,33.97
21/03/2015,Wales,10,Kelly Haimona,1986-07-30,28.64
21/03/2015,Wales,23,Enrico Bacchin,1992-11-28,22.31
21/03/2015,Wales,6,Francesco Minto,1987-05-20,27.84
21/03/2015,Wales,18,Dario Chistolini,1988-09-14,26.51
21/03/2015,Wales,7,Mauro Bergamasco,1979-05-01,35.89
21/03/2015,Wales,21,Guglielmo Palazzani,1991-04-11,23.94
21/03/2015,Wales,13,Luca Morisi,1991-02-22,24.07
21/03/2015,Wales,9,Edoardo Gori,1990-03-05,25.04
21/03/2015,Wales,1,Michele Rizzo,1982-09-16,32.51
21/03/2015,Wales,22,Luciano Orquera,1981-10-12,33.44
21/03/2015,Wales,15,Luke McLean,1987-06-29,27.73
22/08/2015,Scotland,12,Gonzalo Garcia,1984-02-18,31.51
22/08/2015,Scotland,8,Samuela Vunisa,1988-08-19,27.01
22/08/2015,Scotland,16,Leonardo Ghiraldini,1984-12-26,30.65
22/08/2015,Scotland,3,Lorenzo Cittadini,1982-12-17,32.68
22/08/2015,Scotland,1,Matias Aguero,1981-02-13,34.52
22/08/2015,Scotland,2,Davide Giazzon,1986-01-16,29.6
22/08/2015,Scotland,4,Quintin Geldenhuys,1981-06-19,34.17
22/08/2015,Scotland,18,Martin Castrogiovanni,1981-10-21,33.84
22/08/2015,Scotland,19,Marco Bortolami,1980-06-12,35.19
22/08/2015,Scotland,22,Carlo Canna,1992-08-25,22.99
22/08/2015,Scotland,10,Tommaso Allan,1993-04-26,22.32
22/08/2015,Scotland,14,Leonardo Sarto,1992-01-15,23.6
22/08/2015,Scotland,11,Giovanbattista Venditti,1990-03-27,25.41
22/08/2015,Scotland,15,Andrea Masi,1981-03-30,34.4
22/08/2015,Scotland,7,Francesco Minto,1987-05-20,28.26
22/08/2015,Scotland,5,Valerio Bernabò,1984-03-03,31.47
22/08/2015,Scotland,20,Mauro Bergamasco,1979-05-01,36.31
22/08/2015,Scotland,6,Alessandro Zanni,1984-01-31,31.56
22/08/2015,Scotland,9,Guglielmo Palazzani,1991-04-11,24.36
22/08/2015,Scotland,13,Tommaso Benvenuti,1990-12-12,24.69
22/08/2015,Scotland,17,Michele Rizzo,1982-09-16,32.93
22/08/2015,Scotland,23,Luke McLean,1987-06-29,28.15
22/08/2015,Scotland,21,Marcello Violi,1993-10-11,21.86
29/08/2015,Scotland,14,Angelo Esposito,1993-06-14,22.21
29/08/2015,Scotland,8,Samuela Vunisa,1988-08-19,27.03
29/08/2015,Scotland,2,Leonardo Ghiraldini,1984-12-26,30.67
29/08/2015,Scotland,1,Matias Aguero,1981-02-13,34.54
29/08/2015,Scotland,19,Quintin Geldenhuys,1981-06-19,34.19
29/08/2015,Scotland,3,Martin Castrogiovanni,1981-10-21,33.85
29/08/2015,Scotland,22,Carlo Canna,1992-08-25,23.01
29/08/2015,Scotland,16,Andrea Manici,1990-04-28,25.34
29/08/2015,Scotland,10,Tommaso Allan,1993-04-26,22.34
29/08/2015,Scotland,11,Leonardo Sarto,1992-01-15,23.62
29/08/2015,Scotland,5,Josh Furno,1989-10-21,25.85
29/08/2015,Scotland,23,Andrea Masi,1981-03-30,34.42
29/08/2015,Scotland,7,Francesco Minto,1987-05-20,28.28
29/08/2015,Scotland,18,Dario Chistolini,1988-09-14,26.95
29/08/2015,Scotland,20,Mauro Bergamasco,1979-05-01,36.33
29/08/2015,Scotland,6,Alessandro Zanni,1984-01-31,31.58
29/08/2015,Scotland,9,Guglielmo Palazzani,1991-04-11,24.38
29/08/2015,Scotland,12,Luca Morisi,1991-02-22,24.52
29/08/2015,Scotland,17,Michele Rizzo,1982-09-16,32.95
29/08/2015,Scotland,13,Michele Campagnaro,1993-03-13,22.46
29/08/2015,Scotland,4,Marco Fuser,1991-03-09,24.47
29/08/2015,Scotland,15,Luke McLean,1987-06-29,28.17
29/08/2015,Scotland,21,Marcello Violi,1993-10-11,21.88
05/09/2015,Wales,12,Gonzalo Garcia,1984-02-18,31.55
05/09/2015,Wales,20,Samuela Vunisa,1988-08-19,27.05
05/09/2015,Wales,2,Leonardo Ghiraldini,1984-12-26,30.69
05/09/2015,Wales,18,Lorenzo Cittadini,1982-12-17,32.72
05/09/2015,Wales,17,Matias Aguero,1981-02-13,34.56
05/09/2015,Wales,4,Quintin Geldenhuys,1981-06-19,34.21
05/09/2015,Wales,3,Martin Castrogiovanni,1981-10-21,33.87
05/09/2015,Wales,22,Carlo Canna,1992-08-25,23.03
05/09/2015,Wales,16,Andrea Manici,1990-04-28,25.36
05/09/2015,Wales,10,Tommaso Allan,1993-04-26,22.36
05/09/2015,Wales,14,Leonardo Sarto,1992-01-15,23.64
05/09/2015,Wales,5,Josh Furno,1989-10-21,25.87
05/09/2015,Wales,11,Giovanbattista Venditti,1990-03-27,25.44
05/09/2015,Wales,15,Andrea Masi,1981-03-30,34.43
05/09/2015,Wales,7,Francesco Minto,1987-05-20,28.3
05/09/2015,Wales,19,Valerio Bernabò,1984-03-03,31.51
05/09/2015,Wales,6,Alessandro Zanni,1984-01-31,31.6
05/09/2015,Wales,21,Guglielmo Palazzani,1991-04-11,24.4
05/09/2015,Wales,13,Luca Morisi,1991-02-22,24.53
05/09/2015,Wales,8,Sergio Parisse,1983-09-12,31.98
05/09/2015,Wales,9,Edoardo Gori,1990-03-05,25.5
05/09/2015,Wales,1,Michele Rizzo,1982-09-16,32.97
05/09/2015,Wales,23,Luke McLean,1987-06-29,28.19
19/09/2015,France,8,Samuela Vunisa,1988-08-19,27.08
19/09/2015,France,2,Leonardo Ghiraldini,1984-12-26,30.73
19/09/2015,France,18,Lorenzo Cittadini,1982-12-17,32.76
19/09/2015,France,20,Simone Favaro,1988-11-07,26.86
19/09/2015,France,1,Matias Aguero,1981-02-13,34.6
19/09/2015,France,4,Quintin Geldenhuys,1981-06-19,34.25
19/09/2015,France,3,Martin Castrogiovanni,1981-10-21,33.91
19/09/2015,France,22,Carlo Canna,1992-08-25,23.07
19/09/2015,France,16,Andrea Manici,1990-04-28,25.39
19/09/2015,France,10,Tommaso Allan,1993-04-26,22.4
19/09/2015,France,14,Leonardo Sarto,1992-01-15,23.68
19/09/2015,France,5,Josh Furno,1989-10-21,25.91
19/09/2015,France,11,Giovanbattista Venditti,1990-03-27,25.48
19/09/2015,France,12,Andrea Masi,1981-03-30,34.47
19/09/2015,France,23,Enrico Bacchin,1992-11-28,22.81
19/09/2015,France,7,Francesco Minto,1987-05-20,28.33
19/09/2015,France,19,Valerio Bernabò,1984-03-03,31.55
19/09/2015,France,6,Alessandro Zanni,1984-01-31,31.63
19/09/2015,France,21,Guglielmo Palazzani,1991-04-11,24.44
19/09/2015,France,9,Edoardo Gori,1990-03-05,25.54
19/09/2015,France,17,Michele Rizzo,1982-09-16,33.01
19/09/2015,France,13,Michele Campagnaro,1993-03-13,22.52
19/09/2015,France,15,Luke McLean,1987-06-29,28.23
26/09/2015,Canada,12,Gonzalo Garcia,1984-02-18,31.6
26/09/2015,Canada,8,Samuela Vunisa,1988-08-19,27.1
26/09/2015,Canada,2,Leonardo Ghiraldini,1984-12-26,30.75
26/09/2015,Canada,3,Lorenzo Cittadini,1982-12-17,32.78
26/09/2015,Canada,17,Matias Aguero,1981-02-13,34.62
26/09/2015,Canada,16,Davide Giazzon,1986-01-16,29.69
26/09/2015,Canada,4,Quintin Geldenhuys,1981-06-19,34.27
26/09/2015,Canada,18,Martin Castrogiovanni,1981-10-21,33.93
26/09/2015,Canada,22,Carlo Canna,1992-08-25,23.09
26/09/2015,Canada,10,Tommaso Allan,1993-04-26,22.42
26/09/2015,Canada,14,Leonardo Sarto,1992-01-15,23.7
26/09/2015,Canada,5,Josh Furno,1989-10-21,25.93
26/09/2015,Canada,11,Giovanbattista Venditti,1990-03-27,25.5
26/09/2015,Canada,7,Francesco Minto,1987-05-20,28.35
26/09/2015,Canada,20,Mauro Bergamasco,1979-05-01,36.41
26/09/2015,Canada,6,Alessandro Zanni,1984-01-31,31.65
26/09/2015,Canada,21,Guglielmo Palazzani,1991-04-11,24.46
26/09/2015,Canada,13,Tommaso Benvenuti,1990-12-12,24.79
26/09/2015,Canada,9,Edoardo Gori,1990-03-05,25.56
26/09/2015,Canada,1,Michele Rizzo,1982-09-16,33.03
26/09/2015,Canada,23,Michele Campagnaro,1993-03-13,22.54
26/09/2015,Canada,19,Marco Fuser,1991-03-09,24.55
26/09/2015,Canada,15,Luke McLean,1987-06-29,28.24
04/10/2015,Ireland,12,Gonzalo Garcia,1984-02-18,31.63
04/10/2015,Ireland,3,Lorenzo Cittadini,1982-12-17,32.8
04/10/2015,Ireland,7,Simone Favaro,1988-11-07,26.91
04/10/2015,Ireland,1,Matias Aguero,1981-02-13,34.64
04/10/2015,Ireland,16,Davide Giazzon,1986-01-16,29.71
04/10/2015,Ireland,4,Quintin Geldenhuys,1981-06-19,34.29
04/10/2015,Ireland,22,Carlo Canna,1992-08-25,23.11
04/10/2015,Ireland,2,Andrea Manici,1990-04-28,25.44
04/10/2015,Ireland,10,Tommaso Allan,1993-04-26,22.44
04/10/2015,Ireland,14,Leonardo Sarto,1992-01-15,23.72
04/10/2015,Ireland,5,Josh Furno,1989-10-21,25.95
04/10/2015,Ireland,11,Giovanbattista Venditti,1990-03-27,25.52
04/10/2015,Ireland,6,Francesco Minto,1987-05-20,28.38
04/10/2015,Ireland,18,Dario Chistolini,1988-09-14,27.05
04/10/2015,Ireland,20,Mauro Bergamasco,1979-05-01,36.43
04/10/2015,Ireland,19,Alessandro Zanni,1984-01-31,31.67
04/10/2015,Ireland,21,Guglielmo Palazzani,1991-04-11,24.48
04/10/2015,Ireland,23,Tommaso Benvenuti,1990-12-12,24.81
04/10/2015,Ireland,8,Sergio Parisse,1983-09-12,32.06
04/10/2015,Ireland,9,Edoardo Gori,1990-03-05,25.58
04/10/2015,Ireland,17,Michele Rizzo,1982-09-16,33.05
04/10/2015,Ireland,13,Michele Campagnaro,1993-03-13,22.56
04/10/2015,Ireland,15,Luke McLean,1987-06-29,28.27
11/10/2015,Romania,20,Samuela Vunisa,1988-08-19,27.14
11/10/2015,Romania,3,Lorenzo Cittadini,1982-12-17,32.82
11/10/2015,Romania,7,Simone Favaro,1988-11-07,26.92
11/10/2015,Romania,1,Matias Aguero,1981-02-13,34.66
11/10/2015,Romania,16,Davide Giazzon,1986-01-16,29.73
11/10/2015,Romania,17,Alberto De Marchi,1986-03-13,29.58
11/10/2015,Romania,4,Quintin Geldenhuys,1981-06-19,34.31
11/10/2015,Romania,22,Carlo Canna,1992-08-25,23.13
11/10/2015,Romania,2,Andrea Manici,1990-04-28,25.45
11/10/2015,Romania,10,Tommaso Allan,1993-04-26,22.46
11/10/2015,Romania,14,Leonardo Sarto,1992-01-15,23.74
11/10/2015,Romania,5,Josh Furno,1989-10-21,25.97
11/10/2015,Romania,11,Giovanbattista Venditti,1990-03-27,25.54
11/10/2015,Romania,23,Enrico Bacchin,1992-11-28,22.87
11/10/2015,Romania,6,Francesco Minto,1987-05-20,28.39
11/10/2015,Romania,18,Dario Chistolini,1988-09-14,27.07
11/10/2015,Romania,19,Valerio Bernabò,1984-03-03,31.61
11/10/2015,Romania,8,Alessandro Zanni,1984-01-31,31.69
11/10/2015,Romania,21,Guglielmo Palazzani,1991-04-11,24.5
11/10/2015,Romania,12,Tommaso Benvenuti,1990-12-12,24.83
11/10/2015,Romania,9,Edoardo Gori,1990-03-05,25.6
11/10/2015,Romania,13,Michele Campagnaro,1993-03-13,22.58
11/10/2015,Romania,15,Luke McLean,1987-06-29,28.29
06/02/2016,France,12,Gonzalo Garcia,1984-02-18,31.97
06/02/2016,France,4,George Biagi,1985-10-04,30.34
06/02/2016,France,2,Ornel Gega,1990-03-24,25.87
06/02/2016,France,3,Lorenzo Cittadini,1982-12-17,33.14
06/02/2016,France,16,Davide Giazzon,1986-01-16,30.06
06/02/2016,France,11,Mattia Bellini,1994-02-08,21.99
06/02/2016,France,18,Martin Castrogiovanni,1981-10-21,34.3
06/02/2016,France,10,Carlo Canna,1992-08-25,23.45
06/02/2016,France,14,Leonardo Sarto,1992-01-15,24.06
06/02/2016,France,20,Andries van Schalkwyk,1984-12-21,31.13
06/02/2016,France,22,Kelly Haimona,1986-07-30,29.52
06/02/2016,France,6,Francesco Minto,1987-05-20,28.72
06/02/2016,France,19,Valerio Bernabò,1984-03-03,31.93
06/02/2016,France,7,Alessandro Zanni,1984-01-31,32.02
06/02/2016,France,15,David Odiete,1993-02-24,22.95
06/02/2016,France,21,Guglielmo Palazzani,1991-04-11,24.82
06/02/2016,France,17,Matteo Zanusso,1993-04-09,22.83
06/02/2016,France,1,Andrea Lovotti,1989-07-28,26.53
06/02/2016,France,8,Sergio Parisse,1983-09-12,32.4
06/02/2016,France,9,Edoardo Gori,1990-03-05,25.93
06/02/2016,France,13,Michele Campagnaro,1993-03-13,22.9
06/02/2016,France,5,Marco Fuser,1991-03-09,24.91
06/02/2016,France,23,Luke McLean,1987-06-29,28.61
14/02/2016,England,12,Gonzalo Garcia,1984-02-18,31.99
14/02/2016,England,4,George Biagi,1985-10-04,30.36
14/02/2016,England,2,Ornel Gega,1990-03-24,25.9
14/02/2016,England,3,Lorenzo Cittadini,1982-12-17,33.16
14/02/2016,England,16,Davide Giazzon,1986-01-16,30.08
14/02/2016,England,11,Mattia Bellini,1994-02-08,22.02
14/02/2016,England,18,Martin Castrogiovanni,1981-10-21,34.32
14/02/2016,England,10,Carlo Canna,1992-08-25,23.47
14/02/2016,England,14,Leonardo Sarto,1992-01-15,24.08
14/02/2016,England,6,Francesco Minto,1987-05-20,28.74
14/02/2016,England,19,Valerio Bernabò,1984-03-03,31.95
14/02/2016,England,7,Alessandro Zanni,1984-01-31,32.04
14/02/2016,England,22,Edoardo Padovani,1993-05-15,22.75
14/02/2016,England,21,Guglielmo Palazzani,1991-04-11,24.85
14/02/2016,England,17,Matteo Zanusso,1993-04-09,22.85
14/02/2016,England,1,Andrea Lovotti,1989-07-28,26.55
14/02/2016,England,23,Andrea Pratichetti,1988-11-26,27.22
14/02/2016,England,8,Sergio Parisse,1983-09-12,32.43
14/02/2016,England,9,Edoardo Gori,1990-03-05,25.95
14/02/2016,England,20,Braam Steyn,1992-05-02,23.79
14/02/2016,England,13,Michele Campagnaro,1993-03-13,22.92
14/02/2016,England,5,Marco Fuser,1991-03-09,24.94
14/02/2016,England,15,Luke McLean,1987-06-29,28.63
27/02/2016,Scotland,12,Gonzalo Garcia,1984-02-18,32.03
27/02/2016,Scotland,2,Leonardo Ghiraldini,1984-12-26,31.17
27/02/2016,Scotland,3,Lorenzo Cittadini,1982-12-17,33.2
27/02/2016,Scotland,16,Davide Giazzon,1986-01-16,30.11
27/02/2016,Scotland,11,Mattia Bellini,1994-02-08,22.05
27/02/2016,Scotland,18,Martin Castrogiovanni,1981-10-21,34.35
27/02/2016,Scotland,14,Leonardo Sarto,1992-01-15,24.12
27/02/2016,Scotland,5,Josh Furno,1989-10-21,26.35
27/02/2016,Scotland,20,Andries van Schalkwyk,1984-12-21,31.18
27/02/2016,Scotland,10,Kelly Haimona,1986-07-30,29.58
27/02/2016,Scotland,6,Francesco Minto,1987-05-20,28.78
27/02/2016,Scotland,19,Valerio Bernabò,1984-03-03,31.99
27/02/2016,Scotland,7,Alessandro Zanni,1984-01-31,32.07
27/02/2016,Scotland,15,David Odiete,1993-02-24,23.01
27/02/2016,Scotland,22,Edoardo Padovani,1993-05-15,22.79
27/02/2016,Scotland,21,Guglielmo Palazzani,1991-04-11,24.88
27/02/2016,Scotland,17,Matteo Zanusso,1993-04-09,22.89
27/02/2016,Scotland,1,Andrea Lovotti,1989-07-28,26.59
27/02/2016,Scotland,23,Andrea Pratichetti,1988-11-26,27.25
27/02/2016,Scotland,8,Sergio Parisse,1983-09-12,32.46
27/02/2016,Scotland,9,Edoardo Gori,1990-03-05,25.98
27/02/2016,Scotland,13,Michele Campagnaro,1993-03-13,22.96
27/02/2016,Scotland,4,Marco Fuser,1991-03-09,24.97
12/03/2016,Ireland,12,Gonzalo Garcia,1984-02-18,32.06
12/03/2016,Ireland,4,George Biagi,1985-10-04,30.44
12/03/2016,Ireland,2,Davide Giazzon,1986-01-16,30.15
12/03/2016,Ireland,19,Quintin Geldenhuys,1981-06-19,34.73
12/03/2016,Ireland,11,Mattia Bellini,1994-02-08,22.09
12/03/2016,Ireland,14,Leonardo Sarto,1992-01-15,24.16
12/03/2016,Ireland,21,Alberto Lucchese,1986-03-28,29.96
12/03/2016,Ireland,22,Kelly Haimona,1986-07-30,29.62
12/03/2016,Ireland,6,Francesco Minto,1987-05-20,28.81
12/03/2016,Ireland,3,Dario Chistolini,1988-09-14,27.49
12/03/2016,Ireland,7,Alessandro Zanni,1984-01-31,32.11
12/03/2016,Ireland,15,David Odiete,1993-02-24,23.04
12/03/2016,Ireland,10,Edoardo Padovani,1993-05-15,22.83
12/03/2016,Ireland,9,Guglielmo Palazzani,1991-04-11,24.92
12/03/2016,Ireland,17,Matteo Zanusso,1993-04-09,22.92
12/03/2016,Ireland,1,Andrea Lovotti,1989-07-28,26.62
12/03/2016,Ireland,18,Pietro Ceccarelli,1992-02-16,24.07
12/03/2016,Ireland,16,Oliviero Fabiani,1990-07-13,25.67
12/03/2016,Ireland,8,Sergio Parisse,1983-09-12,32.5
12/03/2016,Ireland,20,Braam Steyn,1992-05-02,23.86
12/03/2016,Ireland,13,Michele Campagnaro,1993-03-13,23.0
12/03/2016,Ireland,5,Marco Fuser,1991-03-09,25.01
12/03/2016,Ireland,23,Luke McLean,1987-06-29,28.7
19/03/2016,Wales,12,Gonzalo Garcia,1984-02-18,32.08
19/03/2016,Wales,2,Davide Giazzon,1986-01-16,30.17
19/03/2016,Wales,19,Jacopo Sarto,1990-07-15,25.68
19/03/2016,Wales,4,Quintin Geldenhuys,1981-06-19,34.75
19/03/2016,Wales,11,Mattia Bellini,1994-02-08,22.11
19/03/2016,Wales,3,Martin Castrogiovanni,1981-10-21,34.41
19/03/2016,Wales,10,Tommaso Allan,1993-04-26,22.9
19/03/2016,Wales,14,Leonardo Sarto,1992-01-15,24.18
19/03/2016,Wales,21,Alberto Lucchese,1986-03-28,29.98
19/03/2016,Wales,22,Kelly Haimona,1986-07-30,29.64
19/03/2016,Wales,6,Francesco Minto,1987-05-20,28.83
19/03/2016,Wales,18,Dario Chistolini,1988-09-14,27.51
19/03/2016,Wales,5,Valerio Bernabò,1984-03-03,32.04
19/03/2016,Wales,7,Alessandro Zanni,1984-01-31,32.13
19/03/2016,Wales,15,David Odiete,1993-02-24,23.06
19/03/2016,Wales,9,Guglielmo Palazzani,1991-04-11,24.94
19/03/2016,Wales,17,Matteo Zanusso,1993-04-09,22.94
19/03/2016,Wales,1,Andrea Lovotti,1989-07-28,26.64
19/03/2016,Wales,13,Andrea Pratichetti,1988-11-26,27.31
19/03/2016,Wales,16,Oliviero Fabiani,1990-07-13,25.68
19/03/2016,Wales,8,Sergio Parisse,1983-09-12,32.52
19/03/2016,Wales,20,Braam Steyn,1992-05-02,23.88
19/03/2016,Wales,23,Luke McLean,1987-06-29,28.72
11/06/2016,Argentina,2,Ornel Gega,1990-03-24,26.22
11/06/2016,Argentina,3,Lorenzo Cittadini,1982-12-17,33.48
11/06/2016,Argentina,7,Simone Favaro,1988-11-07,27.59
11/06/2016,Argentina,20,Robert Barbieri,1984-06-05,32.02
11/06/2016,Argentina,4,Quintin Geldenhuys,1981-06-19,34.98
11/06/2016,Argentina,10,Carlo Canna,1992-08-25,23.8
11/06/2016,Argentina,22,Tommaso Allan,1993-04-26,23.13
11/06/2016,Argentina,14,Leonardo Sarto,1992-01-15,24.41
11/06/2016,Argentina,12,Tommaso Castello,1991-08-14,24.83
11/06/2016,Argentina,23,Giovanbattista Venditti,1990-03-27,26.21
11/06/2016,Argentina,8,Andries van Schalkwyk,1984-12-21,31.47
11/06/2016,Argentina,19,Valerio Bernabò,1984-03-03,32.27
11/06/2016,Argentina,11,David Odiete,1993-02-24,23.29
11/06/2016,Argentina,21,Guglielmo Palazzani,1991-04-11,25.17
11/06/2016,Argentina,1,Andrea Lovotti,1989-07-28,26.87
11/06/2016,Argentina,17,Sami Panico,1993-06-04,23.02
11/06/2016,Argentina,18,Pietro Ceccarelli,1992-02-16,24.32
11/06/2016,Argentina,16,Oliviero Fabiani,1990-07-13,25.91
11/06/2016,Argentina,9,Edoardo Gori,1990-03-05,26.27
11/06/2016,Argentina,6,Braam Steyn,1992-05-02,24.11
11/06/2016,Argentina,13,Michele Campagnaro,1993-03-13,23.25
11/06/2016,Argentina,5,Marco Fuser,1991-03-09,25.26
11/06/2016,Argentina,15,Luke McLean,1987-06-29,28.95
18/06/2016,USA,2,Ornel Gega,1990-03-24,26.24
18/06/2016,USA,3,Lorenzo Cittadini,1982-12-17,33.5
18/06/2016,USA,7,Simone Favaro,1988-11-07,27.61
