date,opposition,shirt,player,dob,age_on_matchday
21/03/2015,Italy,8,Taulupe Faletau,1990-11-12,24.35
21/03/2015,Italy,7,Sam Warburton,1988-10-05,26.46
21/03/2015,Italy,1,Rob Evans,1992-04-14,22.93
21/03/2015,Italy,4,Luke Charteris,1983-03-09,32.03
21/03/2015,Italy,11,Liam Williams,1991-04-09,23.95
21/03/2015,Italy,16,Ken Owens,1987-01-03,28.21
21/03/2015,Italy,21,Gareth Davies,1990-08-18,24.59
21/03/2015,Italy,15,Leigh Halfpenny,1988-12-22,26.24
21/03/2015,Italy,22,Rhys Priestland,1987-01-09,28.19
21/03/2015,Italy,10,Dan Biggar,1989-10-16,25.43
21/03/2015,Italy,2,Scott Baldwin,1988-07-12,26.69
21/03/2015,Italy,23,Scott Williams,1990-10-10,24.44
21/03/2015,Italy,18,Scott Andrews,1989-08-01,25.64
21/03/2015,Italy,14,George North,1992-04-13,22.94
21/03/2015,Italy,5,Alun Wyn Jones,1985-09-19,29.5
21/03/2015,Italy,13,Jonathan Davies,1988-04-05,26.96
21/03/2015,Italy,20,Justin Tipuric,1989-08-06,25.62
21/03/2015,Italy,6,Dan Lydiate,1987-12-18,27.26
21/03/2015,Italy,9,Rhys Webb,1988-12-09,26.28
21/03/2015,Italy,12,Jamie Roberts,1986-11-08,28.36
21/03/2015,Italy,17,Rhys Gill,1986-10-30,28.39
21/03/2015,Italy,19,Jake Ball,1991-06-21,23.75
08/08/2015,Ireland,3,Aaron Jarvis,1986-05-20,29.22
08/08/2015,Ireland,20,Taulupe Faletau,1990-11-12,24.74
08/08/2015,Ireland,1,Nicky Smith,1994-04-07,21.34
08/08/2015,Ireland,5,Dominic Day,1985-08-22,29.96
08/08/2015,Ireland,17,Rob Evans,1992-04-14,23.32
08/08/2015,Ireland,16,Kristian Dacey,1989-07-25,26.04
08/08/2015,Ireland,23,Matthew Morgan,1992-04-23,23.29
08/08/2015,Ireland,21,Lloyd Williams,1989-11-30,25.69
08/08/2015,Ireland,9,Mike Phillips,1982-08-29,32.94
08/08/2015,Ireland,8,Dan Baker,1992-07-05,23.09
08/08/2015,Ireland,22,Gareth Anscombe,1991-05-10,24.25
08/08/2015,Ireland,12,Scott Williams,1990-10-10,24.83
08/08/2015,Ireland,18,Scott Andrews,1989-08-01,26.02
08/08/2015,Ireland,6,Ross Moriarty,1994-04-18,21.31
08/08/2015,Ireland,15,Hallam Amos,1994-09-24,20.87
08/08/2015,Ireland,19,James King,1990-07-24,25.04
08/08/2015,Ireland,7,Justin Tipuric,1989-08-06,26.0
08/08/2015,Ireland,4,Jake Ball,1991-06-21,24.13
08/08/2015,Ireland,14,Alex Cuthbert,1990-04-05,25.34
08/08/2015,Ireland,11,Eli Walker,1992-03-28,23.36
08/08/2015,Ireland,13,Tyler Morgan,1995-09-11,19.91
08/08/2015,Ireland,10,James Hook,1985-06-27,30.11
08/08/2015,Ireland,2,Richard Hibbard,1983-12-13,31.65
29/08/2015,Ireland,18,Aaron Jarvis,1986-05-20,29.28
29/08/2015,Ireland,8,Taulupe Faletau,1990-11-12,24.79
29/08/2015,Ireland,19,Luke Charteris,1983-03-09,32.47
29/08/2015,Ireland,2,Ken Owens,1987-01-03,28.65
29/08/2015,Ireland,21,Gareth Davies,1990-08-18,25.03
29/08/2015,Ireland,15,Leigh Halfpenny,1988-12-22,26.68
29/08/2015,Ireland,1,Gethin Jenkins,1980-11-17,34.78
29/08/2015,Ireland,3,Tomas Francis,1992-04-27,23.34
29/08/2015,Ireland,22,Rhys Priestland,1987-01-09,28.64
29/08/2015,Ireland,17,Paul James,1982-05-13,33.3
29/08/2015,Ireland,10,Dan Biggar,1989-10-16,25.87
29/08/2015,Ireland,16,Scott Baldwin,1988-07-12,27.13
29/08/2015,Ireland,13,Scott Williams,1990-10-10,24.88
29/08/2015,Ireland,11,George North,1992-04-13,23.38
29/08/2015,Ireland,23,Hallam Amos,1994-09-24,20.93
29/08/2015,Ireland,20,James King,1990-07-24,25.1
29/08/2015,Ireland,5,Alun Wyn Jones,1985-09-19,29.94
29/08/2015,Ireland,7,Justin Tipuric,1989-08-06,26.06
29/08/2015,Ireland,6,Dan Lydiate,1987-12-18,27.7
29/08/2015,Ireland,9,Rhys Webb,1988-12-09,26.72
29/08/2015,Ireland,4,Bradley Davies,1987-01-09,28.64
29/08/2015,Ireland,12,Jamie Roberts,1986-11-08,28.81
29/08/2015,Ireland,14,Alex Cuthbert,1990-04-05,25.4
05/09/2015,Italy,18,Aaron Jarvis,1986-05-20,29.3
05/09/2015,Italy,8,Taulupe Faletau,1990-11-12,24.81
05/09/2015,Italy,5,Dominic Day,1985-08-22,30.04
05/09/2015,Italy,7,Sam Warburton,1988-10-05,26.92
05/09/2015,Italy,16,Kristian Dacey,1989-07-25,26.11
05/09/2015,Italy,19,Luke Charteris,1983-03-09,32.49
05/09/2015,Italy,23,Matthew Morgan,1992-04-23,23.37
05/09/2015,Italy,2,Ken Owens,1987-01-03,28.67
05/09/2015,Italy,21,Gareth Davies,1990-08-18,25.05
05/09/2015,Italy,15,Leigh Halfpenny,1988-12-22,26.7
05/09/2015,Italy,1,Gethin Jenkins,1980-11-17,34.8
05/09/2015,Italy,3,Tomas Francis,1992-04-27,23.36
05/09/2015,Italy,22,Rhys Priestland,1987-01-09,28.65
05/09/2015,Italy,17,Paul James,1982-05-13,33.31
05/09/2015,Italy,10,Dan Biggar,1989-10-16,25.89
05/09/2015,Italy,12,Scott Williams,1990-10-10,24.9
05/09/2015,Italy,20,Ross Moriarty,1994-04-18,21.38
05/09/2015,Italy,11,George North,1992-04-13,23.4
05/09/2015,Italy,6,James King,1990-07-24,25.12
05/09/2015,Italy,13,Cory Allen,1993-02-11,22.56
05/09/2015,Italy,9,Rhys Webb,1988-12-09,26.74
05/09/2015,Italy,4,Jake Ball,1991-06-21,24.21
05/09/2015,Italy,14,Alex Cuthbert,1990-04-05,25.42
20/09/2015,Uruguay,17,Aaron Jarvis,1986-05-20,29.34
20/09/2015,Uruguay,19,Dominic Day,1985-08-22,30.08
20/09/2015,Uruguay,6,Sam Warburton,1988-10-05,26.96
20/09/2015,Uruguay,5,Luke Charteris,1983-03-09,32.53
20/09/2015,Uruguay,23,Matthew Morgan,1992-04-23,23.41
20/09/2015,Uruguay,3,Samson Lee,1992-11-30,22.8
20/09/2015,Uruguay,15,Liam Williams,1991-04-09,24.45
20/09/2015,Uruguay,22,Lloyd Williams,1989-11-30,25.8
20/09/2015,Uruguay,16,Ken Owens,1987-01-03,28.71
20/09/2015,Uruguay,9,Gareth Davies,1990-08-18,25.09
20/09/2015,Uruguay,18,Tomas Francis,1992-04-27,23.4
20/09/2015,Uruguay,10,Rhys Priestland,1987-01-09,28.7
20/09/2015,Uruguay,1,Paul James,1982-05-13,33.36
20/09/2015,Uruguay,2,Scott Baldwin,1988-07-12,27.19
20/09/2015,Uruguay,12,Scott Williams,1990-10-10,24.95
20/09/2015,Uruguay,21,Ross Moriarty,1994-04-18,21.42
20/09/2015,Uruguay,11,Hallam Amos,1994-09-24,20.99
20/09/2015,Uruguay,8,James King,1990-07-24,25.16
20/09/2015,Uruguay,13,Cory Allen,1993-02-11,22.6
20/09/2015,Uruguay,7,Justin Tipuric,1989-08-06,26.12
20/09/2015,Uruguay,20,Dan Lydiate,1987-12-18,27.76
20/09/2015,Uruguay,4,Jake Ball,1991-06-21,24.25
20/09/2015,Uruguay,14,Alex Cuthbert,1990-04-05,25.46
26/09/2015,England,17,Aaron Jarvis,1986-05-20,29.35
26/09/2015,England,8,Taulupe Faletau,1990-11-12,24.87
26/09/2015,England,7,Sam Warburton,1988-10-05,26.97
26/09/2015,England,19,Luke Charteris,1983-03-09,32.55
26/09/2015,England,18,Samson Lee,1992-11-30,22.82
26/09/2015,England,15,Liam Williams,1991-04-09,24.47
26/09/2015,England,21,Lloyd Williams,1989-11-30,25.82
26/09/2015,England,16,Ken Owens,1987-01-03,28.73
26/09/2015,England,9,Gareth Davies,1990-08-18,25.11
26/09/2015,England,1,Gethin Jenkins,1980-11-17,34.86
26/09/2015,England,3,Tomas Francis,1992-04-27,23.41
26/09/2015,England,22,Rhys Priestland,1987-01-09,28.71
26/09/2015,England,10,Dan Biggar,1989-10-16,25.94
26/09/2015,England,2,Scott Baldwin,1988-07-12,27.21
26/09/2015,England,13,Scott Williams,1990-10-10,24.96
26/09/2015,England,14,George North,1992-04-13,23.45
26/09/2015,England,11,Hallam Amos,1994-09-24,21.01
26/09/2015,England,5,Alun Wyn Jones,1985-09-19,30.02
26/09/2015,England,20,Justin Tipuric,1989-08-06,26.14
26/09/2015,England,6,Dan Lydiate,1987-12-18,27.77
26/09/2015,England,4,Bradley Davies,1987-01-09,28.71
26/09/2015,England,12,Jamie Roberts,1986-11-08,28.88
26/09/2015,England,23,Alex Cuthbert,1990-04-05,25.48
01/10/2015,Fiji,17,Aaron Jarvis,1986-05-20,29.37
01/10/2015,Fiji,8,Taulupe Faletau,1990-11-12,24.88
01/10/2015,Fiji,7,Sam Warburton,1988-10-05,26.99
01/10/2015,Fiji,19,Luke Charteris,1983-03-09,32.56
01/10/2015,Fiji,15,Matthew Morgan,1992-04-23,23.44
01/10/2015,Fiji,18,Samson Lee,1992-11-30,22.83
01/10/2015,Fiji,21,Lloyd Williams,1989-11-30,25.83
01/10/2015,Fiji,16,Ken Owens,1987-01-03,28.74
01/10/2015,Fiji,9,Gareth Davies,1990-08-18,25.12
01/10/2015,Fiji,1,Gethin Jenkins,1980-11-17,34.87
01/10/2015,Fiji,3,Tomas Francis,1992-04-27,23.43
01/10/2015,Fiji,22,Rhys Priestland,1987-01-09,28.73
01/10/2015,Fiji,10,Dan Biggar,1989-10-16,25.96
01/10/2015,Fiji,2,Scott Baldwin,1988-07-12,27.22
01/10/2015,Fiji,11,George North,1992-04-13,23.47
01/10/2015,Fiji,5,Alun Wyn Jones,1985-09-19,30.03
01/10/2015,Fiji,20,Justin Tipuric,1989-08-06,26.15
01/10/2015,Fiji,6,Dan Lydiate,1987-12-18,27.79
01/10/2015,Fiji,4,Bradley Davies,1987-01-09,28.73
01/10/2015,Fiji,12,Jamie Roberts,1986-11-08,28.9
01/10/2015,Fiji,14,Alex Cuthbert,1990-04-05,25.49
01/10/2015,Fiji,13,Tyler Morgan,1995-09-11,20.06
01/10/2015,Fiji,23,James Hook,1985-06-27,30.26
10/10/2015,Australia,17,Aaron Jarvis,1986-05-20,29.39
10/10/2015,Australia,8,Taulupe Faletau,1990-11-12,24.91
10/10/2015,Australia,6,Sam Warburton,1988-10-05,27.01
10/10/2015,Australia,4,Luke Charteris,1983-03-09,32.59
10/10/2015,Australia,3,Samson Lee,1992-11-30,22.86
10/10/2015,Australia,11,Liam Williams,1991-04-09,24.5
10/10/2015,Australia,21,Lloyd Williams,1989-11-30,25.86
10/10/2015,Australia,16,Ken Owens,1987-01-03,28.77
10/10/2015,Australia,9,Gareth Davies,1990-08-18,25.14
10/10/2015,Australia,18,Tomas Francis,1992-04-27,23.45
10/10/2015,Australia,22,Rhys Priestland,1987-01-09,28.75
10/10/2015,Australia,1,Paul James,1982-05-13,33.41
10/10/2015,Australia,10,Dan Biggar,1989-10-16,25.98
10/10/2015,Australia,2,Scott Baldwin,1988-07-12,27.24
10/10/2015,Australia,15,Gareth Anscombe,1991-05-10,24.42
10/10/2015,Australia,20,Ross Moriarty,1994-04-18,21.48
10/10/2015,Australia,13,George North,1992-04-13,23.49
10/10/2015,Australia,5,Alun Wyn Jones,1985-09-19,30.06
10/10/2015,Australia,7,Justin Tipuric,1989-08-06,26.18
10/10/2015,Australia,12,Jamie Roberts,1986-11-08,28.92
10/10/2015,Australia,19,Jake Ball,1991-06-21,24.3
10/10/2015,Australia,14,Alex Cuthbert,1990-04-05,25.51
10/10/2015,Australia,23,James Hook,1985-06-27,30.29
17/10/2015,South Africa,8,Taulupe Faletau,1990-11-12,24.93
17/10/2015,South Africa,7,Sam Warburton,1988-10-05,27.03
17/10/2015,South Africa,4,Luke Charteris,1983-03-09,32.61
17/10/2015,South Africa,3,Samson Lee,1992-11-30,22.88
17/10/2015,South Africa,21,Lloyd Williams,1989-11-30,25.88
17/10/2015,South Africa,16,Ken Owens,1987-01-03,28.79
17/10/2015,South Africa,9,Gareth Davies,1990-08-18,25.16
17/10/2015,South Africa,1,Gethin Jenkins,1980-11-17,34.91
17/10/2015,South Africa,18,Tomas Francis,1992-04-27,23.47
17/10/2015,South Africa,22,Rhys Priestland,1987-01-09,28.77
17/10/2015,South Africa,17,Paul James,1982-05-13,33.43
17/10/2015,South Africa,10,Dan Biggar,1989-10-16,26.0
17/10/2015,South Africa,2,Scott Baldwin,1988-07-12,27.26
17/10/2015,South Africa,15,Gareth Anscombe,1991-05-10,24.44
17/10/2015,South Africa,11,George North,1992-04-13,23.51
17/10/2015,South Africa,5,Alun Wyn Jones,1985-09-19,30.08
17/10/2015,South Africa,20,Justin Tipuric,1989-08-06,26.2
17/10/2015,South Africa,6,Dan Lydiate,1987-12-18,27.83
17/10/2015,South Africa,19,Bradley Davies,1987-01-09,28.77
17/10/2015,South Africa,12,Jamie Roberts,1986-11-08,28.94
17/10/2015,South Africa,14,Alex Cuthbert,1990-04-05,25.53
17/10/2015,South Africa,13,Tyler Morgan,1995-09-11,20.1
17/10/2015,South Africa,23,James Hook,1985-06-27,30.31
07/02/2016,Ireland,8,Taulupe Faletau,1990-11-12,25.24
07/02/2016,Ireland,6,Sam Warburton,1988-10-05,27.34
07/02/2016,Ireland,1,Rob Evans,1992-04-14,23.82
07/02/2016,Ireland,4,Luke Charteris,1983-03-09,32.92
07/02/2016,Ireland,3,Samson Lee,1992-11-30,23.19
07/02/2016,Ireland,15,Liam Williams,1991-04-09,24.83
07/02/2016,Ireland,21,Lloyd Williams,1989-11-30,26.19
07/02/2016,Ireland,16,Ken Owens,1987-01-03,29.1
07/02/2016,Ireland,9,Gareth Davies,1990-08-18,25.47
07/02/2016,Ireland,11,Tom James,1987-04-17,28.81
07/02/2016,Ireland,17,Gethin Jenkins,1980-11-17,35.22
07/02/2016,Ireland,18,Tomas Francis,1992-04-27,23.78
07/02/2016,Ireland,22,Rhys Priestland,1987-01-09,29.08
07/02/2016,Ireland,10,Dan Biggar,1989-10-16,26.31
07/02/2016,Ireland,2,Scott Baldwin,1988-07-12,27.57
07/02/2016,Ireland,14,George North,1992-04-13,23.82
07/02/2016,Ireland,5,Alun Wyn Jones,1985-09-19,30.39
07/02/2016,Ireland,13,Jonathan Davies,1988-04-05,27.84
07/02/2016,Ireland,7,Justin Tipuric,1989-08-06,26.51
07/02/2016,Ireland,20,Dan Lydiate,1987-12-18,28.14
07/02/2016,Ireland,19,Bradley Davies,1987-01-09,29.08
07/02/2016,Ireland,12,Jamie Roberts,1986-11-08,29.25
07/02/2016,Ireland,23,Alex Cuthbert,1990-04-05,25.84
13/02/2016,Scotland,8,Taulupe Faletau,1990-11-12,25.25
13/02/2016,Scotland,6,Sam Warburton,1988-10-05,27.36
13/02/2016,Scotland,1,Rob Evans,1992-04-14,23.83
13/02/2016,Scotland,4,Luke Charteris,1983-03-09,32.93
13/02/2016,Scotland,3,Samson Lee,1992-11-30,23.2
13/02/2016,Scotland,15,Liam Williams,1991-04-09,24.85
13/02/2016,Scotland,21,Lloyd Williams,1989-11-30,26.2
13/02/2016,Scotland,16,Ken Owens,1987-01-03,29.11
13/02/2016,Scotland,9,Gareth Davies,1990-08-18,25.49
13/02/2016,Scotland,11,Tom James,1987-04-17,28.83
13/02/2016,Scotland,17,Gethin Jenkins,1980-11-17,35.24
13/02/2016,Scotland,18,Tomas Francis,1992-04-27,23.8
13/02/2016,Scotland,22,Rhys Priestland,1987-01-09,29.1
13/02/2016,Scotland,10,Dan Biggar,1989-10-16,26.33
13/02/2016,Scotland,2,Scott Baldwin,1988-07-12,27.59
13/02/2016,Scotland,23,Gareth Anscombe,1991-05-10,24.76
13/02/2016,Scotland,14,George North,1992-04-13,23.84
13/02/2016,Scotland,5,Alun Wyn Jones,1985-09-19,30.4
13/02/2016,Scotland,13,Jonathan Davies,1988-04-05,27.86
13/02/2016,Scotland,7,Justin Tipuric,1989-08-06,26.52
13/02/2016,Scotland,20,Dan Lydiate,1987-12-18,28.16
13/02/2016,Scotland,19,Bradley Davies,1987-01-09,29.1
13/02/2016,Scotland,12,Jamie Roberts,1986-11-08,29.27
26/02/2016,France,8,Taulupe Faletau,1990-11-12,25.29
26/02/2016,France,7,Sam Warburton,1988-10-05,27.39
26/02/2016,France,1,Rob Evans,1992-04-14,23.87
26/02/2016,France,3,Samson Lee,1992-11-30,23.24
26/02/2016,France,15,Liam Williams,1991-04-09,24.88
26/02/2016,France,21,Lloyd Williams,1989-11-30,26.24
26/02/2016,France,16,Ken Owens,1987-01-03,29.15
26/02/2016,France,9,Gareth Davies,1990-08-18,25.53
26/02/2016,France,17,Gethin Jenkins,1980-11-17,35.28
26/02/2016,France,18,Tomas Francis,1992-04-27,23.83
26/02/2016,France,22,Rhys Priestland,1987-01-09,29.13
26/02/2016,France,10,Dan Biggar,1989-10-16,26.36
26/02/2016,France,2,Scott Baldwin,1988-07-12,27.63
26/02/2016,France,23,Gareth Anscombe,1991-05-10,24.8
26/02/2016,France,11,George North,1992-04-13,23.87
26/02/2016,France,5,Alun Wyn Jones,1985-09-19,30.44
26/02/2016,France,13,Jonathan Davies,1988-04-05,27.89
26/02/2016,France,20,Justin Tipuric,1989-08-06,26.56
26/02/2016,France,6,Dan Lydiate,1987-12-18,28.19
26/02/2016,France,4,Bradley Davies,1987-01-09,29.13
26/02/2016,France,12,Jamie Roberts,1986-11-08,29.3
26/02/2016,France,19,Jake Ball,1991-06-21,24.68
26/02/2016,France,14,Alex Cuthbert,1990-04-05,25.9
12/03/2016,England,8,Taulupe Faletau,1990-11-12,25.33
12/03/2016,England,7,Sam Warburton,1988-10-05,27.43
12/03/2016,England,1,Rob Evans,1992-04-14,23.91
12/03/2016,England,19,Luke Charteris,1983-03-09,33.01
12/03/2016,England,3,Samson Lee,1992-11-30,23.28
12/03/2016,England,15,Liam Williams,1991-04-09,24.93
12/03/2016,England,16,Ken Owens,1987-01-03,29.19
12/03/2016,England,9,Gareth Davies,1990-08-18,25.57
12/03/2016,England,18,Tomas Francis,1992-04-27,23.87
12/03/2016,England,22,Rhys Priestland,1987-01-09,29.17
12/03/2016,England,17,Paul James,1982-05-13,33.83
12/03/2016,England,10,Dan Biggar,1989-10-16,26.4
12/03/2016,England,2,Scott Baldwin,1988-07-12,27.67
12/03/2016,England,23,Gareth Anscombe,1991-05-10,24.84
12/03/2016,England,11,George North,1992-04-13,23.91
12/03/2016,England,5,Alun Wyn Jones,1985-09-19,30.48
12/03/2016,England,13,Jonathan Davies,1988-04-05,27.93
12/03/2016,England,20,Justin Tipuric,1989-08-06,26.6
12/03/2016,England,6,Dan Lydiate,1987-12-18,28.23
12/03/2016,England,21,Rhys Webb,1988-12-09,27.26
12/03/2016,England,4,Bradley Davies,1987-01-09,29.17
12/03/2016,England,12,Jamie Roberts,1986-11-08,29.34
12/03/2016,England,14,Alex Cuthbert,1990-04-05,25.94
19/03/2016,Italy,18,Aaron Jarvis,1986-05-20,29.83
19/03/2016,Italy,8,Taulupe Faletau,1990-11-12,25.35
19/03/2016,Italy,1,Rob Evans,1992-04-14,23.93
19/03/2016,Italy,5,Luke Charteris,1983-03-09,33.03
19/03/2016,Italy,3,Samson Lee,1992-11-30,23.3
19/03/2016,Italy,15,Liam Williams,1991-04-09,24.95
19/03/2016,Italy,16,Ken Owens,1987-01-03,29.21
19/03/2016,Italy,21,Gareth Davies,1990-08-18,25.59
19/03/2016,Italy,17,Gethin Jenkins,1980-11-17,35.34
19/03/2016,Italy,22,Rhys Priestland,1987-01-09,29.19
19/03/2016,Italy,10,Dan Biggar,1989-10-16,26.42
19/03/2016,Italy,2,Scott Baldwin,1988-07-12,27.69
19/03/2016,Italy,23,Gareth Anscombe,1991-05-10,24.86
19/03/2016,Italy,20,Ross Moriarty,1994-04-18,21.92
19/03/2016,Italy,14,George North,1992-04-13,23.93
19/03/2016,Italy,11,Hallam Amos,1994-09-24,21.48
19/03/2016,Italy,13,Jonathan Davies,1988-04-05,27.95
19/03/2016,Italy,7,Justin Tipuric,1989-08-06,26.62
19/03/2016,Italy,6,Dan Lydiate,1987-12-18,28.25
19/03/2016,Italy,9,Rhys Webb,1988-12-09,27.28
19/03/2016,Italy,4,Bradley Davies,1987-01-09,29.19
19/03/2016,Italy,12,Jamie Roberts,1986-11-08,29.36
19/03/2016,Italy,19,Jake Ball,1991-06-21,24.75
29/05/2016,England,8,Taulupe Faletau,1990-11-12,25.54
29/05/2016,England,19,Josh Turnbull,1988-03-12,28.21
29/05/2016,England,1,Rob Evans,1992-04-14,24.12
29/05/2016,England,16,Kristian Dacey,1989-07-25,26.85
29/05/2016,England,3,Samson Lee,1992-11-30,23.49
29/05/2016,England,15,Liam Williams,1991-04-09,25.14
29/05/2016,England,21,Lloyd Williams,1989-11-30,26.49
29/05/2016,England,18,Rhodri Jones,1991-12-23,24.43
29/05/2016,England,17,Gethin Jenkins,1980-11-17,35.53
29/05/2016,England,22,Rhys Priestland,1987-01-09,29.39
29/05/2016,England,10,Dan Biggar,1989-10-16,26.62
29/05/2016,England,2,Scott Baldwin,1988-07-12,27.88
29/05/2016,England,23,Gareth Anscombe,1991-05-10,25.05
29/05/2016,England,13,Scott Williams,1990-10-10,25.64
29/05/2016,England,6,Ross Moriarty,1994-04-18,22.11
29/05/2016,England,14,George North,1992-04-13,24.13
29/05/2016,England,11,Hallam Amos,1994-09-24,21.68
29/05/2016,England,20,James King,1990-07-24,25.85
29/05/2016,England,5,Alun Wyn Jones,1985-09-19,30.69
29/05/2016,England,7,Dan Lydiate,1987-12-18,28.45
